date,META_A,META_B,META_C,META_D,META_MEANBCD,META_BEST
2023-04-11 14:00:00,1.149322778692977,1.0668291859089192,1.172574574579664,1.1972612292316227,1.1451511672099797,1.0728226405693224
2023-04-11 15:00:00,1.148035692677452,1.066534582598097,1.1713807061657684,1.1961430453459034,1.1443006024007871,1.0725263821748097
2023-04-11 16:00:00,1.1482773979736902,1.066458982026145,1.1716582614936983,1.1964264680396994,1.1444543239293783,1.0724503568782566
2023-04-11 17:00:00,1.1479663566448708,1.0664103933184854,1.171413995672632,1.196211158311434,1.1442887594623823,1.0724419455029086
2023-04-11 18:00:00,1.1483231567434538,1.0665708890236303,1.1716889754611775,1.1963047563226186,1.1444655475135224,1.0724671575616338
2023-04-12 10:00:00,1.1484872962541874,1.066514639538864,1.1718550763877682,1.1964790382217718,1.1445550854862478,1.0724492750129322
2023-04-12 11:00:00,1.148344167601247,1.0665314894245663,1.1717254383115143,1.1963293640899761,1.1444711808834054,1.0724267447462217
2023-04-12 12:00:00,1.1484389254718919,1.066512454242404,1.171946016888902,1.196507376257332,1.1445929533650716,1.0724395036805676
2023-04-12 13:00:00,1.1485381939429924,1.066530014579083,1.172045130201897,1.1965834681439251,1.1446557654843326,1.0724296073770534
2023-04-12 14:00:00,1.148559295292058,1.0665451837727433,1.1720598987748823,1.1966048158968696,1.1446728072016648,1.0724144247177374
2023-04-12 15:00:00,1.1483555934590723,1.0665161389241813,1.1719159108715942,1.1964139919191081,1.1445546944747222,1.072382125487761
2023-04-12 16:00:00,1.1484183770991314,1.0665261964850525,1.1719747801141838,1.1964834666239594,1.1445996116634207,1.072382125487761
2023-04-12 17:00:00,1.1485283228464938,1.0665073237811988,1.1719744855118959,1.1965521489978266,1.1446146656918688,1.0723745187238842
2023-04-12 18:00:00,1.1491067985036358,1.0665012948780332,1.1725802279931976,1.1971768863538643,1.1450089160192054,1.0723421592971079
2023-04-13 10:00:00,1.1489497531192376,1.066372896173169,1.1723478232817623,1.197059125579957,1.144849776094385,1.0722124993578113
2023-04-13 11:00:00,1.1489717508886825,1.0663753452762539,1.1723245934395161,1.1970742774145184,1.1448479212132674,1.0722216291421245
2023-04-13 12:00:00,1.1490891322082835,1.066368714303445,1.1723457747014425,1.1971733189979035,1.1448840166968635,1.0722082944893696
2023-04-13 13:00:00,1.1491876197365587,1.06636587117627,1.1723874629723834,1.1972041937456908,1.1449064118629089,1.0722012310544335
2023-04-13 14:00:00,1.1491506475541955,1.0663838644276153,1.17245575787536,1.1971866536478957,1.1449294914176555,1.0722193227683234
2023-04-13 15:00:00,1.1490695304745884,1.0663715563714184,1.1723705404574252,1.1971046964796406,1.1448712210543417,1.0722069473600675
2023-04-13 16:00:00,1.1489923657241543,1.0663687140730358,1.1722795892152176,1.1970199267967292,1.1448135742816175,1.0722040895080795
2023-04-13 17:00:00,1.1487352500701606,1.0664458652222233,1.1721651496727072,1.196794483819073,1.1447320601880298,1.0722449785366233
2023-04-13 18:00:00,1.1491036557716399,1.0664402007218226,1.1722719790806762,1.1970779470565542,1.144855187194328,1.0722421308852288
2023-04-14 10:00:00,1.1490890632817838,1.0663762934563707,1.172291601994177,1.1970941698099484,1.1448438780828247,1.0721930765435932
2023-04-14 11:00:00,1.148952045338599,1.066485078683934,1.1723981313501055,1.197065948314895,1.1449084898911819,1.0722901034997685
2023-04-14 12:00:00,1.1488989304119666,1.0664453278574453,1.172342190373268,1.1970027114284247,1.1448558949652443,1.0722520357293235
2023-04-14 13:00:00,1.1491396735097739,1.0666882952600634,1.1725961891127503,1.1972370136779855,1.14510021836248,1.0724887305305644
2023-04-14 14:00:00,1.149129323591781,1.0667357511765467,1.1726561416566914,1.1972328332080364,1.1451353825939505,1.0724881406617626
2023-04-14 15:00:00,1.1491448708608902,1.066795951572009,1.1727333087539584,1.1972534159879547,1.1451886052681792,1.0725335571698509
2023-04-14 16:00:00,1.1493003138849913,1.0668417993243724,1.1727942432868381,1.1973983118219578,1.1452710435785771,1.0725206275675185
2023-04-14 17:00:00,1.1491628508068605,1.0669340292622165,1.1728022017305972,1.1972339105598406,1.1452542228031097,1.0725857251533506
2023-04-14 18:00:00,1.1499270131203152,1.0675312509197663,1.174345344742715,1.1979900106073327,1.1462112997057383,1.0731302436968844
2023-04-17 10:00:00,1.149738410434231,1.0674372685035731,1.1742733748731304,1.197869304892264,1.1461157518689158,1.0730399767151828
2023-04-17 11:00:00,1.1495100727240772,1.0673469316014919,1.1740658634990644,1.1976278214866876,1.1459388914886806,1.0729491656575534
2023-04-17 12:00:00,1.1495150946180333,1.0673496223621781,1.1740359738540607,1.1976025655119786,1.1459220746107541,1.0729518705413619
2023-04-17 13:00:00,1.149542029334466,1.0674308184732884,1.174054406564155,1.1976339189819676,1.1459671296453375,1.0730334928303207
2023-04-17 14:00:00,1.1494769765256256,1.067406071240913,1.1740273655588975,1.1975759801535144,1.1459309958411934,1.0730086157059824
2023-04-17 15:00:00,1.149608918676907,1.0675074646668585,1.17415942245899,1.197719067001261,1.1460558843069033,1.073110541320373
2023-04-17 16:00:00,1.1498601504906716,1.0676474832368856,1.1743902486180324,1.1980042677480718,1.1462720580868548,1.073251294812456
2023-04-17 17:00:00,1.1499865806579657,1.0677201481619654,1.1745327733094226,1.1981336861524428,1.1463857108490345,1.0733105134518408
2023-04-17 18:00:00,1.1503205808438077,1.0677243940244094,1.1747983510602054,1.1986530993061022,1.1466392946650699,1.0735336391340624
2023-04-18 10:00:00,1.1503281551409499,1.0678237411734035,1.174801056206173,1.198669886677788,1.1466810910163479,1.0736377367440944
2023-04-18 11:00:00,1.1493343524762107,1.067332141190429,1.1740206770977488,1.1976749422549835,1.1459339591474262,1.0731434601394891
2023-04-18 12:00:00,1.1498729586110608,1.0675525523931326,1.1744719176999947,1.1982109926740354,1.146330619393936,1.0733650714182978
2023-04-18 13:00:00,1.1500074620693457,1.0676021320455542,1.174618538313623,1.1983525500255399,1.1464412107038973,1.0734149210177795
2023-04-18 14:00:00,1.150256682554113,1.0678199253924967,1.1748724393656764,1.1986010530987519,1.1466810191176928,1.0736339001873494
2023-04-18 15:00:00,1.1510517701955247,1.068003569691395,1.1755934512099664,1.1994295576393088,1.1472455304082438,1.073818544377053
2023-04-18 16:00:00,1.151210122757363,1.0680577931749844,1.175724387425511,1.1996099745398665,1.1473650613951734,1.073873063092038
2023-04-18 17:00:00,1.1510986694779657,1.0680817537950358,1.1756397612047131,1.1995331555157969,1.1473216218539841,1.0738971541708284
2023-04-18 18:00:00,1.1524592060362429,1.0683885952532552,1.1768415000533579,1.200873832328063,1.1482498616997558,1.0742056662932318
2023-04-19 10:00:00,1.1523030384359705,1.0683464038544208,1.176651007488783,1.200725101631542,1.14812538743715,1.07416324517427
2023-04-19 11:00:00,1.152330465507703,1.068429846421855,1.1767354880318142,1.2007929580208614,1.1482043840918714,1.0742471420626738
2023-04-19 12:00:00,1.1522372793672966,1.068451525282431,1.1766673823888523,1.2006827837365406,1.1481548820740777,1.0742689389584597
2023-04-19 13:00:00,1.1522721517155923,1.06865080123366,1.1767109927967512,1.2007067762036956,1.1482480946904863,1.0744692999103804
2023-04-19 14:00:00,1.1513086471600957,1.0685217966424863,1.1759840848876868,1.1999488272260246,1.147723837106622,1.0743395929260189
2023-04-19 15:00:00,1.1505242608045323,1.0684385085111492,1.1753355606785691,1.1992482269860332,1.147259667318493,1.0742558513145726
2023-04-19 16:00:00,1.151287776564737,1.0684210936967025,1.1761028494616559,1.1998059282032711,1.147680928958369,1.0741646158183125
2023-04-19 17:00:00,1.150755796619837,1.0683827648231963,1.1755804990624388,1.1995395865788543,1.1474123722960992,1.07413029331015
2023-04-19 18:00:00,1.1509539245017248,1.068597957222766,1.1756645090414797,1.1997783269443059,1.1475928633370265,1.0743466433701456
2023-04-20 10:00:00,1.1505042682427598,1.0686340568713446,1.1751500405575477,1.1994830853759861,1.1473442580448596,1.0744474528968486
2023-04-20 11:00:00,1.1506086751515683,1.0684515136398942,1.1754482053863773,1.1995642770924753,1.1474018526643934,1.0742681301450718
2023-04-20 12:00:00,1.1507102045226494,1.0684166128807013,1.1755703372206774,1.1996332452173564,1.1474510883903302,1.0742330393872415
2023-04-20 13:00:00,1.1509346608141817,1.0683658581684934,1.1764160942694193,1.199927238395873,1.1478018292395409,1.0741820083679734
2023-04-20 14:00:00,1.1505072006345636,1.0682238837627938,1.1763916745240053,1.1993939801435367,1.14757301269429,1.0740392610580651
2023-04-20 15:00:00,1.1505432653130743,1.0684154893004512,1.1764161961777957,1.199396046276049,1.1476502580464152,1.0742319096902557
2023-04-20 16:00:00,1.1509807877020979,1.0685047266092627,1.1767426931928067,1.1997472654202799,1.1479004030845765,1.0743216328041756
2023-04-20 17:00:00,1.1508471801596425,1.0684818902538815,1.176587636461564,1.1996029586429722,1.1477957830667085,1.0742986721283927
2023-04-20 18:00:00,1.1509853085615342,1.068532014939169,1.1767393935423769,1.1997439046989085,1.1479080323929778,1.0743490696908937
2023-04-21 10:00:00,1.151304564352755,1.0685462930410816,1.1769912914530891,1.200029666171337,1.1480861923337453,1.074363425522345
2023-04-21 11:00:00,1.1509102659041746,1.0685091291057691,1.1766742944656055,1.199702590203274,1.1478655054049354,1.0743260592677353
2023-04-21 12:00:00,1.150846008553011,1.068537727438342,1.1765590662127552,1.1995935651132672,1.1478035057003775,1.0743548132887333
2023-04-21 13:00:00,1.1508443194044233,1.0685448650608442,1.1765855266801075,1.199572626678017,1.1478079878355572,1.0743619897682282
2023-04-21 14:00:00,1.1507157342146819,1.0685434379248935,1.17645113708125,1.199469994654628,1.1477310415637976,1.0743605548629942
2023-04-21 15:00:00,1.1512531612195467,1.0686088858961889,1.1769195224166669,1.1999517537815143,1.1480604507623178,1.074426359130991
2023-04-21 16:00:00,1.1513340946553843,1.0685932715298199,1.1770149508592254,1.2000586170142975,1.148119969142514,1.0744106597605017
2023-04-21 17:00:00,1.1511945169557025,1.068524863226734,1.1769791188315253,1.1999999093231835,1.1480650962869194,1.0743418790447608
2023-04-21 18:00:00,1.1518466264390923,1.068499768606049,1.177709915782298,1.2006668490374928,1.1485064151362248,1.0743447537519082
2023-04-24 10:00:00,1.1518013650776109,1.0685288616548956,1.1776483391038894,1.2005666718697932,1.1484648806403068,1.0743405406352267
2023-04-24 11:00:00,1.1518214632209796,1.0685181309014236,1.17765868820822,1.20060038695991,1.1484751509939253,1.0743504806024324
2023-04-24 12:00:00,1.1516301846346055,1.0685164476710973,1.1774980312017775,1.2004467224695008,1.1483733250101897,1.074318477808185
2023-04-24 13:00:00,1.151396790519381,1.068398227011327,1.1772992544113419,1.2003113305566704,1.1482231800015978,1.0742401018515644
2023-04-24 14:00:00,1.1512804811566484,1.0684062860857961,1.1771406970173943,1.2001500235412188,1.1481230842462593,1.0742674076658238
2023-04-24 15:00:00,1.1507800671628978,1.0684461417253501,1.1767838470459053,1.1996797406363322,1.1478713776205451,1.0741937089194853
2023-04-24 16:00:00,1.1504606091495728,1.0684578100999642,1.1765798304531332,1.1994891284622002,1.1477484279919241,1.0741894963951366
2023-04-24 17:00:00,1.1506087721214442,1.0685345315510244,1.1767443615310083,1.1995668632367218,1.1478541933096285,1.0741894963951366
2023-04-24 18:00:00,1.1503588798625857,1.0686003752774083,1.1764888083041158,1.1991762197011295,1.1476700763716743,1.0741894963951366
2023-04-25 10:00:00,1.150356161745001,1.0685432435012268,1.1763969308719995,1.199204077270111,1.1476286347178222,1.0741587984815217
2023-04-25 11:00:00,1.1501478537850922,1.068541298333487,1.1763119352710798,1.1990691557599296,1.1475572597175834,1.0741340294327255
2023-04-25 12:00:00,1.1500002362546446,1.0686109181989494,1.1762953491574677,1.1989591810163047,1.147541705441471,1.07418206323222
2023-04-25 13:00:00,1.1500510982847014,1.0685560156938825,1.176313216622529,1.1990591083867916,1.1475597437470422,1.0741811125810943
2023-04-25 14:00:00,1.1500618469779664,1.068562698254636,1.1763200038344641,1.1991083067224473,1.1475800381536005,1.0741646593911176
2023-04-25 15:00:00,1.1500985008020437,1.0685732817395959,1.176342535898161,1.1991375876541415,1.1476004949303618,1.074192895178223
2023-04-25 16:00:00,1.1499287531413653,1.0685017215869217,1.1761855766289238,1.1990359041960212,1.1474913982893111,1.074210057305358
2023-04-25 17:00:00,1.1499709891225631,1.0684667296221106,1.1761804582613562,1.1990819498784508,1.1474918962855782,1.0741823306800022
2023-04-25 18:00:00,1.1495914026397525,1.0682948101827652,1.1758075970636592,1.1988887674313047,1.1472474721867283,1.07421481542805
2023-04-26 10:00:00,1.1496841345429514,1.068275279868409,1.1758786350934893,1.1988974456229093,1.1472663532556981,1.0742036020997894
2023-04-26 11:00:00,1.1495225722493774,1.0682674798878729,1.1758259956182848,1.1987848975971949,1.1472105411096312,1.074195758833783
2023-04-26 12:00:00,1.1494449117440775,1.0683075806591578,1.1757489016646656,1.1987809762777726,1.1471985723670293,1.0742360821416166
2023-04-26 13:00:00,1.1494955193243468,1.0683548382923485,1.1758041996714397,1.1988351594149873,1.1472507571554211,1.0742836020278825
2023-04-26 14:00:00,1.1495559630669263,1.0683348467548073,1.175838202315045,1.1989051685675085,1.1472769924182504,1.0742634995486406
2023-04-26 15:00:00,1.1494661577264633,1.0683425458879363,1.175879324143658,1.1988768765212454,1.1472840981870318,1.0742754542056316
2023-04-26 16:00:00,1.1495760163767894,1.0683799707652346,1.176040160341203,1.1989954932818716,1.147387640651879,1.074305394999788
2023-04-26 17:00:00,1.1496868049621112,1.0684377016196431,1.1760381090735075,1.1989795558106,1.1474025564287333,1.074297835365501
2023-04-26 18:00:00,1.1503771401525849,1.06893931866522,1.1765250017640234,1.199677710203888,1.1479631727056963,1.0748041391911873
2023-04-27 10:00:00,1.1505661714776396,1.0689674560824305,1.176671819396229,1.1997214509236638,1.148034948090161,1.0747551306513912
2023-04-27 11:00:00,1.1507795720614908,1.068939866451592,1.1768652044868668,1.199942886687594,1.1481585961437555,1.0747178173659861
2023-04-27 12:00:00,1.1509328424747278,1.0689955989850661,1.1769634949995773,1.2000192197602746,1.1482348610401218,1.0747002007390343
2023-04-27 13:00:00,1.1507037333824792,1.0690015539193736,1.1768660022669661,1.1997616863414475,1.148123148782679,1.074645827546731
2023-04-27 14:00:00,1.1506276363292638,1.0690200644149084,1.1767556579260452,1.1997006815179132,1.1480744327918653,1.0746766457551293
2023-04-27 15:00:00,1.1506950320869291,1.0689276591589874,1.1768016116189055,1.1997839961431538,1.1480828742530043,1.0745954366554278
2023-04-27 16:00:00,1.1511361638881887,1.069001468089868,1.177240574079982,1.2002880242236749,1.1484128186011167,1.0747091152621542
2023-04-27 17:00:00,1.1509489645452264,1.0686981560063602,1.1770901233116933,1.2002599234805478,1.1482463197215949,1.0745537936648164
2023-04-27 18:00:00,1.1516016170386978,1.0690025240700975,1.1777107709676407,1.200795927555443,1.1487280660147414,1.0747303643441914
2023-04-28 10:00:00,1.15124223627046,1.0689578837823424,1.1773432423054975,1.2004323785830693,1.1484766531378054,1.0746689194804846
2023-04-28 11:00:00,1.1508797911286825,1.068889294938128,1.1770124738391394,1.2000609163170828,1.14822607489856,1.0746201241381956
2023-04-28 12:00:00,1.1510781263050163,1.0690150832974592,1.1772105343438477,1.2002325378522964,1.1483902582065368,1.0747198695352789
2023-04-28 13:00:00,1.1506099529255869,1.0690677638367372,1.1768865625424123,1.199774821290106,1.1481577933945355,1.0748000603905326
2023-04-28 14:00:00,1.1509646751448037,1.0690432413088249,1.1771801389722971,1.2001624196028722,1.1483681254713094,1.0747433974582115
2023-04-28 15:00:00,1.1510914080908634,1.0690301714167347,1.1773015787219907,1.2003292147637221,1.1484561337024028,1.0747080535732831
2023-04-28 16:00:00,1.1510025243107456,1.0690014778084789,1.1772116332276414,1.2002386912299148,1.1483877408127037,1.0746314419560488
2023-04-28 17:00:00,1.151182015255375,1.0690393806183274,1.1773716640695397,1.2004496167060341,1.1485206219591215,1.0747022454182302
2023-04-28 18:00:00,1.1511489189981583,1.0687768814570733,1.1776041027457465,1.200445275668376,1.1485008133188612,1.0748140427943913
2023-05-02 10:00:00,1.1508238863451346,1.068748683769915,1.1772177027849495,1.2001835547070656,1.148281630796358,1.0747693055565906
2023-05-02 11:00:00,1.150889687634309,1.068674130795555,1.177404123171717,1.2003357503366332,1.1483640811700035,1.0747932444623287
2023-05-02 12:00:00,1.151032915743103,1.0686762490753172,1.1775123839802295,1.200506962462302,1.148454636470415,1.0747766899066948
2023-05-02 13:00:00,1.1509491720047789,1.0687077307060324,1.1774347353503583,1.2004129092151148,1.1484106778304248,1.0748041364368768
2023-05-02 14:00:00,1.150611283907018,1.0685827868279323,1.1771108037770555,1.2001366012315478,1.148172495541825,1.0746784798208104
2023-05-02 15:00:00,1.1502963920559701,1.068600373291054,1.1768137426706724,1.1997235462170466,1.147950484833043,1.0746961666052937
2023-05-02 16:00:00,1.1493655134601832,1.0682593464538066,1.1760794407770851,1.1989825342634666,1.1473532593916598,1.0741726658767354
2023-05-02 17:00:00,1.1492744343564099,1.0681182002788363,1.1759318626391955,1.1988661325722425,1.1472176062410033,1.0740349508329294
2023-05-02 18:00:00,1.1498893881207453,1.0683961367817754,1.1765036160440396,1.1994901962256863,1.1477021027420944,1.0743144269416511
