date,META_A,META_D,META_BEST
2023-11-29 12:00:00,1.184655947352293,1.236006466503396,1.0968646746808637
2023-11-29 13:00:00,1.1846617831765467,1.2360188293551344,1.0968646746808637
2023-11-29 14:00:00,1.1846959153730996,1.236047400778623,1.0968646746808637
2023-11-29 15:00:00,1.1848597518493962,1.236131599358115,1.0968646746808637
2023-11-29 16:00:00,1.1850661861305911,1.2362411318884299,1.0968646746808637
2023-11-29 17:00:00,1.1848485005095801,1.2360886076087805,1.0968432967883541
2023-11-29 18:00:00,1.1842382823904034,1.2355996201656823,1.0965952193310395
2023-11-30 10:00:00,1.1841728614685285,1.2355362073761171,1.0964956197801317
2023-11-30 11:00:00,1.1842911583637679,1.235659635384007,1.0964870198144863
2023-11-30 12:00:00,1.1843507983376471,1.2357218622341,1.0964870198144863
2023-11-30 13:00:00,1.184379988056426,1.2357967576400812,1.096462011418035
2023-11-30 14:00:00,1.1843124860607421,1.2357483791047768,1.096469526375168
2023-11-30 15:00:00,1.1841390530181022,1.2355821379944971,1.0963965279489765
2023-11-30 16:00:00,1.1842627364582818,1.2356187411462511,1.096482044943339
2023-11-30 17:00:00,1.18428150052082,1.2356431644831998,1.096511114724817
2023-11-30 18:00:00,1.1830534584255825,1.234361862850091,1.096314047812259
2023-12-01 10:00:00,1.1830926945095168,1.2344028005822882,1.096322626469683
2023-12-01 11:00:00,1.1831927606056079,1.2345072064921814,1.0963107445895468
2023-12-01 12:00:00,1.1833882875012718,1.2347112132861686,1.0962483288243396
2023-12-01 13:00:00,1.18334253747804,1.2346634791085627,1.096180540374371
2023-12-01 14:00:00,1.1832983773388068,1.2346174037673856,1.0960889971552887
2023-12-01 15:00:00,1.1833075031215081,1.234626925330469,1.0961396704242243
2023-12-01 16:00:00,1.183231113197507,1.2345877170895343,1.096082453330469
2023-12-01 17:00:00,1.1831289249504555,1.2344625055663812,1.0961177152701242
2023-12-01 18:00:00,1.1831218222331428,1.2342990912927179,1.0959973963628444
2023-12-04 10:00:00,1.1829348061667024,1.2341055554943878,1.0958958423186047
2023-12-04 11:00:00,1.182735586376386,1.2339556495394972,1.095881085114121
2023-12-04 12:00:00,1.18260471088603,1.2338596447655619,1.095876787541238
2023-12-04 13:00:00,1.1825365671156391,1.2337402014665169,1.095876787541238
2023-12-04 14:00:00,1.1825701288946333,1.233736090208728,1.0959486861908072
2023-12-04 15:00:00,1.1824467517009005,1.2335932584043832,1.0958571289184276
2023-12-04 16:00:00,1.1825881681590624,1.2336468306989041,1.0958677883851828
2023-12-04 17:00:00,1.182602272841768,1.2336786799526456,1.0958496640212192
2023-12-04 18:00:00,1.1825035101317796,1.2336514922144661,1.0958016144514116
2023-12-05 10:00:00,1.1824399095282823,1.2334845405857238,1.0956675826586868
2023-12-05 11:00:00,1.182541864366152,1.2336038636476352,1.0956589891874502
2023-12-05 12:00:00,1.1821054448564627,1.2332634669885716,1.0956589891874502
2023-12-05 13:00:00,1.1819427297803686,1.2332361354519794,1.0956589891874502
2023-12-05 14:00:00,1.1821020142923475,1.2333497197645031,1.0956589019644012
2023-12-05 15:00:00,1.1822172844206396,1.2334203491081217,1.0956981105478782
2023-12-05 16:00:00,1.1823009072853128,1.2335380430452223,1.0957455310730462
2023-12-05 17:00:00,1.1819938189977153,1.2332336432251454,1.0956360260245819
2023-12-05 18:00:00,1.1818349385173728,1.2330598814511518,1.0954612324421864
2023-12-06 10:00:00,1.1820459147083515,1.233196564204799,1.0955210784558982
2023-12-06 11:00:00,1.1819169773717488,1.2329974630477871,1.095412428112266
2023-12-06 12:00:00,1.1819744222448239,1.232976139686367,1.095381521158
2023-12-06 13:00:00,1.1817649951497369,1.232871031613339,1.0953535621890145
2023-12-06 14:00:00,1.1817181870603093,1.2329054880621482,1.095343759526346
2023-12-06 15:00:00,1.181691759439167,1.2327894118235434,1.0952946122035625
2023-12-06 16:00:00,1.1816342123248558,1.2327802240374357,1.0952903169305734
2023-12-06 17:00:00,1.1816943877421973,1.2328642637530556,1.0952903169305734
2023-12-06 18:00:00,1.1815083033147973,1.2322697627051338,1.0952903169305734
2023-12-07 10:00:00,1.1814362967545884,1.2321489937446075,1.0952903169305734
2023-12-07 11:00:00,1.1814699943292761,1.232187526184414,1.0952903169305734
2023-12-07 12:00:00,1.1813188533902867,1.2320603516266257,1.0952903169305734
2023-12-07 13:00:00,1.1814191768939108,1.2320938114868103,1.0952903169305734
2023-12-07 14:00:00,1.181355439213492,1.2320849899367072,1.0952903169305734
2023-12-07 15:00:00,1.1813840320687914,1.2321367806292594,1.0952903169305734
2023-12-07 16:00:00,1.1812661646889802,1.232062718095353,1.0952903169305734
2023-12-07 17:00:00,1.1813847173719414,1.2321998141832424,1.0952903169305734
2023-12-07 18:00:00,1.1814837088404269,1.2322137259607524,1.095354785181721
2023-12-08 10:00:00,1.1817033837280557,1.2322007391529124,1.095626667381072
2023-12-08 11:00:00,1.1816860684137391,1.2321824947297133,1.095598100097278
2023-12-08 12:00:00,1.181755646437002,1.2321744212767243,1.0955794244461345
2023-12-08 13:00:00,1.18171667086134,1.2321623987576136,1.095567401750868
2023-12-08 14:00:00,1.1816691557718233,1.2320993975693637,1.0955124611938416
2023-12-08 15:00:00,1.181670542031933,1.232080629192511,1.0955191760408098
2023-12-08 16:00:00,1.1817337501684764,1.2321583290286766,1.0955526874353856
2023-12-08 17:00:00,1.1817119298023482,1.2321170357790758,1.0955540257281782
2023-12-08 18:00:00,1.1818022004291036,1.2320993080308467,1.0955205174564504
2023-12-11 10:00:00,1.1818239603041873,1.2321103542843195,1.09552588561439
2023-12-11 11:00:00,1.18187639655879,1.232143734086539,1.0955215894344463
2023-12-11 12:00:00,1.1818145387703773,1.2320976126514025,1.0955215894344463
2023-12-11 13:00:00,1.181760937224379,1.2319860698881782,1.0954621535216726
2023-12-11 14:00:00,1.1817402113388593,1.231922668503099,1.0954100739621153
2023-12-11 15:00:00,1.1816058589466616,1.2319178374338107,1.0954057782363351
2023-12-11 16:00:00,1.1815518387070396,1.2319178374338107,1.0954057782363351
2023-12-11 17:00:00,1.1816568998639307,1.2319178374338107,1.0954057782363351
2023-12-11 18:00:00,1.1814903267881003,1.231796322386865,1.0952977285916898
2023-12-12 10:00:00,1.1812735076757628,1.2317479037340693,1.0952546753372963
2023-12-12 11:00:00,1.181170079305009,1.231703037558195,1.095214780900503
2023-12-12 12:00:00,1.1810812567046571,1.2316859762975312,1.0951996102430557
2023-12-12 13:00:00,1.1810805638036532,1.2317980087633857,1.0951968496958029
2023-12-12 14:00:00,1.1810236198569448,1.231798231332379,1.0952202919548817
2023-12-12 15:00:00,1.1808796273730524,1.231710088198468,1.0951885631009002
2023-12-12 16:00:00,1.1808866428399916,1.2316979884581898,1.0951677931719153
2023-12-12 17:00:00,1.1811757249321178,1.2318164249141188,1.0952831124078872
2023-12-12 18:00:00,1.1811372481328781,1.2317558939380637,1.0951560838348855
2023-12-13 10:00:00,1.181225637033471,1.231867162191535,1.095205389264935
