date,META_A,META_D,META_BEST
2024-08-29,1.3209914645775251,1.350900075624881,1.26601830900496
2024-08-30,1.3346744771637897,1.3647118705675514,1.272864348935098
2024-09-02,1.3341726936016074,1.3644422995669394,1.273652092235092
2024-09-03,1.3252236928501187,1.3575459888195742,1.2713159357177546
2024-09-04,1.3246289640282731,1.358067704922868,1.2714561452885016
2024-09-05,1.3228873693978727,1.3562440965350218,1.27093222595296
2024-09-06,1.3135901615807692,1.3492813115332252,1.2679138528751968
2024-09-09,1.3167970756042422,1.3516238262006517,1.2679152399978129
2024-09-10,1.3216490284733797,1.3555653126067164,1.269295864076962
2024-09-11,1.322178864611551,1.3555729807207335,1.2693371896125996
2024-09-12,1.3168435502552753,1.351354699017677,1.2680729240472834
2024-09-13,1.307777514258991,1.3438690257306878,1.2648163711768534
2024-09-16,1.3051464579640975,1.3425367112117892,1.2655415249988968
2024-09-17,1.306974151027658,1.3439236325815371,1.265150086677507
2024-09-18,1.3067193291242196,1.3438875110764668,1.2652257699402412
2024-09-19,1.3060439185709787,1.3430444340501946,1.2658412845393479
2024-09-20,1.3040730122526087,1.3417979763683423,1.266759326002793
2024-09-23,1.3024177256574447,1.3410638209455388,1.2663727526608473
2024-09-24,1.3024260878176837,1.3412912031810236,1.2661085824626288
2024-09-25,1.3011357868059883,1.3411160572442131,1.2657440396385629
2024-09-26,1.3019121676416097,1.3409431817307098,1.2663733472238925
2024-09-27,1.3032253972551415,1.341975971436538,1.2666789797269156
2024-09-30,1.3034827842710994,1.3430539307392098,1.2666923953475213
2024-10-01,1.3027099862603173,1.3424769992756846,1.2663589023122717
2024-10-02,1.3026293699685676,1.3424381952412514,1.266433886899157
2024-10-03,1.3038651188985453,1.343206389310253,1.2673428649792318
2024-10-04,1.3044492232440401,1.343423433553347,1.2673370972024538
2024-10-07,1.3024807115324732,1.341972858271609,1.2659539139394347
2024-10-08,1.3009779606205705,1.340452656024541,1.2654392390104783
2024-10-09,1.3023829001126648,1.3418588133330052,1.2659213888533778
2024-10-10,1.302931110869963,1.3424170629084726,1.2657004302179895
2024-10-11,1.3020659808351152,1.3415257146931099,1.2658830719068646
2024-10-14,1.3018603295980709,1.3413138310967223,1.2657716065586668
2024-10-15,1.3018515939876258,1.3413048307494142,1.2657668527176174
