date,S1_MeanRev,S2_Bollinger,S3_Donchian,S4_Supertrend,S5_PivotPoints,S6_VWAP
2022-01-18 12:00:00,0.0,0.0,2.933705882352941e-05,0.0002966370588235294,0.0,0.0
2022-01-18 13:00:00,0.0,0.0,0.00874600705882353,0.004329765294117647,0.0,0.0
2022-01-18 14:00:00,0.0,-0.001191849411764706,0.007947856470588233,0.0029795517647058824,0.0,0.0
2022-01-18 15:00:00,0.0,0.0007723829411764706,0.00212722,0.00017763117647058829,0.0,0.0
2022-01-18 16:00:00,0.0,0.0013343876470588237,-0.004550073529411765,-0.0020645576470588235,0.0,0.0
2022-01-18 17:00:00,0.0,-0.0002559170588235294,0.0016194123529411765,0.00023925647058823535,0.0,0.0
2022-01-18 18:00:00,0.0,0.00417408,-0.010360150588235292,-0.0029394800000000004,0.0,0.0
2022-01-19 10:00:00,0.0,0.0016478629411764705,-0.0058285388235294125,-0.0026024041176470588,0.0,0.0
2022-01-19 11:00:00,0.0,-0.0007971464705882353,0.00033516705882352915,-0.00095798,0.0,0.0
2022-01-19 12:00:00,0.0,2.507529411764706e-05,0.0029131682352941174,0.0010195935294117647,0.0,0.0
2022-01-19 13:00:00,0.0,0.00113713,-0.006386168823529412,-0.0007071694117647056,0.0,0.0
2022-01-19 14:00:00,0.0,-0.00026617000000000004,0.0007451394117647059,-0.00126398,0.0,0.0
2022-01-19 15:00:00,0.0,0.0004870623529411765,-0.002371501176470589,-0.0009882664705882348,0.0,0.0
2022-01-19 16:00:00,0.0,-0.00039327235294117646,0.003873629411764705,0.000592560588235294,0.0,0.0
2022-01-19 17:00:00,0.0,-9.86529411764706e-06,0.0030025199999999994,0.002016409411764706,0.0,0.0
2022-01-19 18:00:00,0.0,0.00018224588235294116,-0.004849765882352941,-0.0019634617647058825,0.0,0.0
2022-01-20 10:00:00,0.0,-2.3529411764705884e-05,0.0034916599999999997,0.0002104411764705883,0.0,0.0
2022-01-20 11:00:00,0.0,0.0,-0.0036027223529411763,-0.0002852776470588236,0.0,0.0
2022-01-20 12:00:00,0.0,0.0,0.0020281317647058822,0.00022163705882352944,0.0,0.0
2022-01-20 13:00:00,0.0,0.0,-0.0014350017647058824,0.00030848352941176467,0.0,0.0
2022-01-20 14:00:00,0.0,0.0,0.0015348217647058824,0.00032065588235294124,0.0,0.0
2022-01-20 15:00:00,0.0,0.0,-0.004229291764705882,1.064176470588242e-05,0.0,0.0
2022-01-20 16:00:00,0.0,0.0,-0.005295231176470588,-0.0013737282352941176,0.0,0.0
2022-01-20 17:00:00,0.0,0.0,-0.0006610852941176471,-0.0009147164705882353,0.0,0.0
2022-01-20 18:00:00,0.0,0.0,0.004223158235294117,-0.001383197647058824,0.0,0.0
2022-01-21 10:00:00,0.0,0.0,0.0007870776470588236,-0.00027789058823529406,0.0,0.0
2022-01-21 11:00:00,0.0,0.0,-0.001671884117647059,-0.000692114705882353,0.0,0.0
2022-01-21 12:00:00,0.0,0.0,0.0013262223529411764,0.00018173470588235291,0.0,0.0
2022-01-21 13:00:00,0.0,0.0,0.0009045923529411765,0.0008672005882352942,0.0,0.0
2022-01-21 14:00:00,0.0,0.0,-0.0011694235294117648,-0.000623379411764706,0.0,0.0
2022-01-21 15:00:00,0.0,0.0,0.003955645294117647,0.001798251176470588,0.0,0.0
2022-01-21 16:00:00,0.0,0.0,0.0018060364705882353,0.0010845652941176471,0.0,0.0
2022-01-21 17:00:00,0.0,0.0005402788235294118,-0.0011031858823529412,-0.00057425,0.0,0.0
2022-01-21 18:00:00,0.0,-0.0014277682352941178,0.009367401176470589,0.001625490588235294,0.0,0.0
2022-01-24 10:00:00,0.0,8.77664705882353e-05,0.0012136947058823528,0.0016329035294117646,0.0,0.0
2022-01-24 11:00:00,0.0,-0.000584914705882353,0.004497069999999999,0.0016524,0.0,0.0
2022-01-24 12:00:00,0.0,-0.003167085294117647,0.02115928588235294,0.009760648235294118,0.0,0.0
2022-01-24 13:00:00,0.0008683970588235294,0.0015564335294117647,-0.009248902941176472,-0.004184823529411764,0.0010582623529411764,0.0
2022-01-24 14:00:00,-8.014411764705883e-05,-0.0013911229411764706,0.0023382782352941176,-0.00020441,-8.756764705882352e-05,0.0
2022-01-24 15:00:00,0.0003493017647058823,0.0013192899999999999,-0.00599856,-0.0020665129411764705,-1.095529411764706e-05,0.0
2022-01-24 16:00:00,0.0002554,0.001830874705882353,-0.0022356711764705884,0.0003025347058823528,0.00013132705882352942,0.0
2022-01-24 17:00:00,0.0002917217647058824,-0.0008691694117647059,0.004078989999999999,0.001869594705882353,-0.00023001529411764704,0.0
2022-01-24 18:00:00,0.00026131823529411765,0.002636744705882353,-0.008272372352941176,-0.002346015882352941,0.0013024194117647059,0.0
2022-01-25 10:00:00,-2.3529411764705884e-05,0.0007965564705882353,-0.0002615658823529412,0.0006298088235294117,0.00047041941176470585,0.0
2022-01-25 11:00:00,0.0,0.0007440658823529412,-0.0037099752941176472,-0.002240567647058824,0.0002974111764705882,0.0
2022-01-25 12:00:00,0.0,-0.0009080558823529412,0.0027831864705882355,-0.0005992058823529412,-0.0006820194117647058,0.0
2022-01-25 13:00:00,0.0,0.0001715582352941177,-0.0016951417647058822,0.00016168705882352937,-0.00019325117647058822,0.0
2022-01-25 14:00:00,0.0,-0.0006222217647058823,0.002148684705882353,0.0005603011764705882,6.448764705882352e-05,0.0
2022-01-25 15:00:00,0.0,-0.00010897882352941176,-0.0006885447058823528,-7.454235294117644e-05,2.148e-05,0.0
2022-01-25 16:00:00,0.0,-0.0009148823529411764,0.0015022576470588235,0.00017064352941176467,-0.00011823823529411766,0.0
2022-01-25 17:00:00,0.0,2.1287647058823536e-05,-0.0034401711764705883,-0.00071725,2.151529411764706e-05,0.0
2022-01-25 18:00:00,0.0,0.0011112011764705882,-0.0031982605882352943,-0.002179033529411765,0.0008648317647058824,0.0
2022-01-26 10:00:00,0.0,0.0015680329411764705,-0.004525619411764706,-0.00094893,0.0006325170588235294,0.0
2022-01-26 11:00:00,0.0,-6.744294117647058e-05,-0.0027431364705882357,0.00031949,-2.3529411764705884e-05,0.0
2022-01-26 12:00:00,0.0,0.0005141411764705882,-0.0008624111764705884,0.0009551729411764705,0.0,0.0
2022-01-26 13:00:00,-0.0001826164705882353,0.0005811123529411766,0.00013241470588235295,0.0010809411764705883,0.0,0.0
2022-01-26 14:00:00,0.0004539223529411765,-0.00035421235294117646,-0.00015860176470588235,-0.0007125400000000001,0.0,0.0
2022-01-26 15:00:00,-0.0007829658823529412,0.00120739,-0.002810066470588235,0.0002842694117647059,0.0,0.0
2022-01-26 16:00:00,0.0003697941176470589,-0.0002575423529411765,6.273999999999993e-05,-0.0007544958823529411,0.0,0.0
2022-01-26 17:00:00,0.0006064335294117647,-0.0015023876470588236,0.0012461376470588236,-0.0017682394117647059,0.0,0.0
2022-01-26 18:00:00,0.00027246529411764707,0.0005361141176470587,-2.336588235294119e-05,-7.907823529411769e-05,0.0,0.0
2022-01-27 10:00:00,-2.3529411764705884e-05,0.0019048711764705882,-0.001980578823529412,0.0027976664705882353,0.0,0.0
2022-01-27 11:00:00,0.0,0.0005626405882352942,-0.0025270611764705883,-1.4806470588235323e-05,0.0,0.0
2022-01-27 12:00:00,0.0,0.00014963764705882353,0.0006437070588235294,0.0009875458823529412,0.0,0.0
2022-01-27 13:00:00,0.0,-0.0003801817647058824,-0.00038820705882352933,-0.0011647370588235295,0.0,0.0
2022-01-27 14:00:00,0.0,0.0008003323529411765,0.0002899529411764705,0.0024826241176470584,0.0,0.0
2022-01-27 15:00:00,0.0,0.0004224329411764706,0.0010345441176470589,0.0009634229411764707,0.0,0.0
2022-01-27 16:00:00,0.0,-0.0007093000000000001,-0.0017156482352941177,-0.002300970588235294,0.0,0.0
2022-01-27 17:00:00,0.0,-0.0003686,-0.00036010058823529416,0.0002116664705882354,0.0,0.0
2022-01-27 18:00:00,0.0,0.0002459894117647059,0.0005415523529411763,0.00029766470588235295,0.0,0.0
2022-01-28 10:00:00,0.0,-0.00012821411764705882,0.0017551582352941175,0.0012609776470588236,0.0,0.0
2022-01-28 11:00:00,0.0,0.00043691588235294116,0.001071574705882353,0.0010038082352941177,0.0,0.0
2022-01-28 12:00:00,0.0,-0.00019551411764705883,-0.0001414005882352941,0.0003823505882352942,0.0,0.0
2022-01-28 13:00:00,0.0,-0.0001711105882352941,4.3262352941176475e-05,-0.0003970764705882353,0.0,0.0
2022-01-28 14:00:00,0.0,-0.0009520623529411765,-0.0011338011764705884,-0.0017834194117647057,0.0,0.0
2022-01-28 15:00:00,0.0,0.0007455747058823528,0.00039350117647058824,0.001478704705882353,0.0,0.0
2022-01-28 16:00:00,0.0,-0.0006726441176470588,0.0001332170588235294,-0.0008358870588235294,0.0,0.0
2022-01-28 17:00:00,0.0,0.0001527170588235294,0.00018244647058823527,-0.0010976523529411762,0.0,0.0
2022-01-28 18:00:00,0.0,0.0038785535294117647,-0.0011886876470588235,0.0011529488235294118,0.0,0.0
2022-01-31 10:00:00,0.0,-2.8702941176470588e-05,-0.00012766117647058825,-0.00018736235294117647,0.0,0.0
2022-01-31 11:00:00,-0.000355514705882353,0.00034902882352941174,-0.0008692047058823529,-0.0006582170588235294,0.0,0.0
2022-01-31 12:00:00,-6.203941176470588e-05,-0.00023610411764705882,0.000460164705882353,0.00045296117647058824,0.0,0.0
2022-01-31 13:00:00,4.1352352941176474e-05,-0.0008523958823529412,-0.0003551758823529412,-0.00025547058823529407,0.0,0.0
2022-01-31 14:00:00,-0.00039167705882352943,-0.00016826000000000002,0.0007755488235294117,0.0007839611764705883,0.0,0.0
2022-01-31 15:00:00,-0.00024603823529411765,0.00036413176470588234,-0.0003917905882352941,6.224764705882352e-05,0.0,0.0
2022-01-31 16:00:00,0.0002665876470588235,0.0005078323529411764,-5.751058823529414e-05,-0.00028852058823529414,0.0,0.0
2022-01-31 17:00:00,0.00010285647058823528,0.0004071905882352941,-0.00046836470588235287,-0.0006495564705882353,0.0,0.0
2022-01-31 18:00:00,6.18e-05,-0.0002388829411764706,0.00031682235294117647,0.00020764294117647057,0.0,0.0
2022-02-01 10:00:00,-8.238588235294118e-05,0.0002997188235294118,0.0012140864705882353,0.0012394041176470587,0.0,0.0
2022-02-01 11:00:00,0.000392364705882353,7.089588235294118e-05,-4.6689411764705875e-05,0.00014396058823529413,0.0,0.0
2022-02-01 12:00:00,-2.3529411764705884e-05,0.0004788370588235294,3.401294117647059e-05,0.00017229117647058826,0.0,0.0
2022-02-01 13:00:00,0.0,-2.3529411764705884e-05,9.785470588235294e-05,0.0003624635294117647,0.0,0.0
2022-02-01 14:00:00,0.0,0.0,0.00019575470588235295,-0.00010801764705882352,0.0,0.0
2022-02-01 15:00:00,0.0,0.0,0.000804880588235294,0.000573185294117647,0.0,0.0
2022-02-01 16:00:00,0.0,0.0,-0.0005588058823529411,-0.0008488241176470588,0.0,0.0
2022-02-01 17:00:00,0.0,0.0,-0.0005976229411764705,-0.0004330394117647059,0.0,0.0
2022-02-01 18:00:00,0.0,0.0,0.0017366188235294117,0.0002719317647058824,0.0,0.0
2022-02-02 10:00:00,0.0,0.0,-0.0008308994117647061,-0.0009400611764705883,0.0,0.0
2022-02-02 11:00:00,0.0,0.0,-0.0010833888235294118,-0.0008489629411764706,0.0,0.0
2022-02-02 12:00:00,0.0,0.0,-0.00023388411764705883,8.312235294117647e-05,0.0,0.0
2022-02-02 13:00:00,0.00019111823529411763,0.0,-0.0001031211764705882,-0.00025033117647058826,0.0,0.0
2022-02-02 14:00:00,0.00028348764705882353,0.0,0.00023888823529411764,6.0623529411764683e-05,0.0,0.0
2022-02-02 15:00:00,-2.3529411764705884e-05,0.0,-0.0002340876470588235,8.589941176470588e-05,0.0,0.0
2022-02-02 16:00:00,0.0004666905882352941,0.0,-1.5735294117646979e-06,0.0009279923529411765,0.0,0.0
2022-02-02 17:00:00,-0.0005505829411764706,0.0,0.0004105247058823529,-0.0005588388235294117,0.0,0.0
2022-02-02 18:00:00,0.00032265294117647057,0.0,-0.0006864300000000001,-0.0004935235294117647,0.0,0.0
2022-02-03 10:00:00,0.00041941999999999994,0.0,-0.000750095882352941,0.00011381,0.0,0.0
2022-02-03 11:00:00,-0.0009739423529411764,0.0,0.0026574870588235294,0.0012031047058823532,0.0,0.0
2022-02-03 12:00:00,0.0001406758823529412,0.0,-0.0008827311764705883,-0.0007497070588235293,0.0,0.0
2022-02-03 13:00:00,0.0010365576470588236,9.736588235294117e-05,-0.0005320782352941177,-0.00037708176470588236,0.0,0.0
2022-02-03 14:00:00,0.0002760376470588235,-0.00014470705882352943,0.00027249411764705884,0.0005477023529411765,0.0,0.0
2022-02-03 15:00:00,-2.3529411764705884e-05,6.157941176470588e-05,-0.00012418117647058818,1.3495294117647042e-05,0.0,0.0
2022-02-03 16:00:00,0.0,0.00020069294117647062,0.0005468447058823529,0.000659054705882353,0.0,0.0
2022-02-03 17:00:00,0.0,-0.00032831941176470587,-0.0004740188235294118,-0.0008304311764705883,0.0,0.0
2022-02-03 18:00:00,0.0,0.0012312117647058825,-0.0035697382352941173,-0.0028571470588235294,0.0,0.0
2022-02-04 10:00:00,0.0,-0.0003043876470588235,-0.0015054705882352939,-0.0010278158823529412,0.0,0.0
2022-02-04 11:00:00,0.0,-0.00013803411764705883,0.00017748529411764705,0.00039248176470588236,0.0,0.0
2022-02-04 12:00:00,0.0,-7.646058823529412e-05,0.0011132358823529413,0.0007733305882352942,0.0,0.0
2022-02-04 13:00:00,0.0,-5.953823529411765e-05,0.0011198735294117648,-0.00029169176470588234,0.0,0.0
2022-02-04 14:00:00,0.0,0.0004324029411764706,-0.0011011841176470586,-5.089647058823533e-05,0.0,0.0
2022-02-04 15:00:00,0.0,-0.00029640470588235295,0.00194468,-0.0001308482352941176,0.0,0.0
2022-02-04 16:00:00,0.0,0.00033440588235294117,-0.0008315476470588236,-0.00025054117647058826,0.0,0.0
2022-02-04 17:00:00,0.0,0.00046667235294117645,0.00015566764705882355,0.0007281611764705882,0.0,-0.0004751841176470588
2022-02-04 18:00:00,0.0,0.0004505335294117647,-0.0028285464705882354,-0.0006142058823529412,0.0,-2.3529411764705884e-05
2022-02-07 10:00:00,0.00024721117647058825,-0.00027074058823529413,0.0012601423529411764,-0.0003610411764705882,0.0,0.0
2022-02-07 11:00:00,0.0002342570588235294,-0.0002342570588235294,0.0020556464705882354,6.489176470588238e-05,0.0,0.0
2022-02-07 12:00:00,-9.214058823529412e-05,9.214058823529412e-05,-0.0004360564705882353,-0.0003928770588235294,0.0,0.0
2022-02-07 13:00:00,-2.3529411764705884e-05,-2.3529411764705884e-05,-0.0008583141176470589,-0.00013078823529411764,0.0,0.0
2022-02-07 14:00:00,0.0,0.0,-0.00035867470588235296,-4.824470588235294e-05,0.0,0.0
2022-02-07 15:00:00,0.0,0.0,0.0004935494117647059,0.0004854088235294118,0.0,0.0
2022-02-07 16:00:00,0.0,0.0,-0.0004205794117647059,0.00011091941176470587,0.0,0.0
2022-02-07 17:00:00,0.0,0.0,0.00026779529411764705,0.0002543105882352941,0.0,0.0
2022-02-07 18:00:00,0.0,0.0,-0.0025116129411764704,0.00045890117647058825,0.0,0.0
2022-02-08 10:00:00,-0.00038062705882352946,0.0,-0.0008750770588235293,-0.0005020941176470588,0.0,0.0
2022-02-08 11:00:00,-2.3529411764705884e-05,0.0,0.00040620235294117643,-0.00026203117647058833,0.0,0.0
2022-02-08 12:00:00,0.0,0.0,-0.00013666470588235294,-0.0006483458823529412,0.0,0.0
2022-02-08 13:00:00,0.0,0.0001170470588235294,0.00011256941176470588,-5.080764705882352e-05,0.0,0.0
2022-02-08 14:00:00,0.0,-0.00010156117647058824,0.00013215705882352942,0.0001736405882352941,0.0,0.0
2022-02-08 15:00:00,0.0,5.466529411764706e-05,-0.0009590005882352941,-0.0005216488235294118,0.0,0.0
2022-02-08 16:00:00,0.0,-0.00023392235294117646,0.00046722999999999996,0.0004907594117647058,0.0,0.0
2022-02-08 17:00:00,0.0,-0.0006909482352941177,0.00022831000000000001,8.54358823529412e-05,0.0,0.0
2022-02-08 18:00:00,0.0,-0.000661304705882353,0.00208755,0.0012625217647058823,0.0,0.0
2022-02-09 10:00:00,0.0,-3.9498823529411765e-05,0.001114960588235294,0.001091431176470588,0.0,0.0
2022-02-09 11:00:00,0.0,-0.0005403982352941176,-0.0005792741176470589,-0.0005792741176470589,0.0,1.4117647058823532e-05
2022-02-09 12:00:00,0.0,0.0001108535294117647,0.00029436058823529415,0.00029436058823529415,0.0,0.00025664117647058825
2022-02-09 13:00:00,0.0,4.757235294117647e-05,0.00035260411764705883,0.00035260411764705883,0.0,-2.3529411764705884e-05
2022-02-09 14:00:00,0.0,0.00041391529411764706,0.0006349376470588235,0.0006349376470588235,0.0,0.0
2022-02-09 15:00:00,0.0,0.0001279470588235294,0.0022458411764705883,0.0022458411764705883,0.0,0.0
2022-02-09 16:00:00,0.0,0.00012822588235294119,-0.0006952294117647059,-0.0006952294117647059,0.0,0.0
2022-02-09 17:00:00,0.0,-0.00017623823529411766,0.0001355747058823529,0.0001355747058823529,0.0,0.0
2022-02-09 18:00:00,0.0,0.0002565217647058824,0.0006058611764705882,0.0006058611764705882,0.0,0.0
2022-02-10 10:00:00,0.0,-0.00022451764705882352,-0.0005296058823529411,-0.0005296058823529411,0.0,0.0
2022-02-10 11:00:00,0.0,-1.6004117647058824e-05,0.0070225211764705885,0.0070225211764705885,0.0,0.0
2022-02-10 12:00:00,0.0,-0.00019171176470588237,0.0001673094117647059,-0.000516,0.0,0.0
2022-02-10 13:00:00,0.0,0.00011175588235294118,0.00025016411764705886,-0.0005635088235294117,0.0,0.0
2022-02-10 14:00:00,0.0,-0.00038228235294117646,0.0004971594117647058,0.0007016352941176469,0.0,0.0
2022-02-10 15:00:00,0.0,7.943764705882353e-05,-0.0005471070588235294,-0.000559355294117647,0.0,0.0
2022-02-10 16:00:00,0.0,1.5900588235294117e-05,0.00030899470588235294,0.000512804705882353,0.0,0.0
2022-02-10 17:00:00,0.0,-4.768823529411765e-05,0.00036668823529411763,0.0008327882352941176,0.0,0.0
