strategy,timeframe,category,sharpe_median,sharpe_mean,annual_return_median,annual_return_mean,annual_vol_median,annual_vol_mean,max_drawdown_median,max_drawdown_mean,calmar_median,calmar_mean,win_rate_median,win_rate_mean,profit_factor_median,profit_factor_mean,payoff_ratio_median,payoff_ratio_mean,exposure_median,exposure_mean,turnover_median,turnover_mean,avg_trade_bars_median,avg_trade_bars_mean,selected,rank
S4_Donchian,daily,Trend,0.12279622118741354,0.06914779155584788,0.025178216855867568,0.019234113247896846,0.21179379279379815,0.22561084682806468,-0.5299091704885119,-0.584755946325068,0.05556898903106448,0.06270271504758683,0.4964871194379391,0.49442657034127774,1.0437459230613944,1.033987398204569,1.025053992763946,1.0431966731686841,0.30050188205771644,0.2951196676502005,13.121706398996237,13.434429675252687,11.24,11.102209559327482,True,3
S3_RSI_Reversion,daily,Contrarian,0.019947763993588965,0.033657164589364554,0.000665517043940219,0.00030745436752375267,0.0384168399993057,0.04130466518120766,-0.07595201230652524,-0.09637087794364649,0.007797237597334213,0.09149479827433167,0.5,0.49956137619636953,1.0393778232871755,1.1578712774640902,1.1321398379802314,1.1274231505728227,0.01819322459222083,0.01795648243649589,1.8971141781681307,1.8623289771384883,4.555555555555555,4.907539682539683,False,4
S5_Supertrend,daily,Trend,-0.0043406130357851735,0.09559589379881404,-0.0005950712948678132,0.020362314989668225,0.14548352329310324,0.1535132237613544,-0.3296717004997561,-0.3146864660094688,-0.0015394509188261661,0.11476083387378859,0.49056603773584906,0.48999552753569053,0.9975838168306279,1.0600772338512936,1.0818415941866686,1.0752879692944197,0.1618569636135508,0.16121489158491198,7.430363864491845,7.3827851266006785,11.217391304347826,11.151058014214806,False,6
S8_RSI_Stoch,daily,Range,-0.006297120896498814,-0.05826060765395507,-0.00010409081604296817,-0.0037778202931928496,0.037271819027019384,0.04243321922008389,-0.09609286424090142,-0.1215412890912643,-0.0023160505351112397,0.09279097516029955,0.5277777777777778,0.5022966058356086,0.9865379493836509,1.1464505652296204,0.8721790387160746,0.9976450872510277,0.01819322459222083,0.01821863204412808,2.5294855708908406,2.486725276063316,3.5,3.7725978270095917,False,7
S6_DualMA,daily,Trend,-0.015211755742408786,0.0030524859905485878,-0.0012920964143597299,0.0025821829326852686,0.05942109193238419,0.0629120755195215,-0.1235251316787419,-0.16102765243954106,-0.0038874628278992187,0.07592031138277727,0.47058823529411764,0.4734395714172357,0.9859944395883163,1.073126672210843,1.0550829885781206,1.1266955275046828,0.030740276035131745,0.03469129421892523,2.213299874529486,2.1972417245032045,7.333333333333333,7.516690009337068,False,8
S2_Bollinger,daily,Contrarian,-0.28276589088233267,-0.23757317731731195,-0.0431533944697577,-0.04300659781214616,0.14403181037035226,0.15633050648773766,-0.5219497714315269,-0.5689353507892767,-0.10030825849556822,-0.032999701826486885,0.49099099099099097,0.4921619086200398,0.8969888779467362,0.9110068674275543,0.9185861291188548,0.9227007147910645,0.19949811794228356,0.19487811491183235,12.979899497487438,12.737269093427573,7.571428571428571,7.67037267594489,False,11
S1_MA_Reversion,daily,Contrarian,-0.37296421484578074,-0.3504676184777922,-0.05997689623468961,-0.0622074558507909,0.15969680162822592,0.1651442845784983,-0.614174269545949,-0.6466505488495874,-0.10428009187547779,-0.07746422601467845,0.490521327014218,0.4903845658415147,0.862564034058444,0.8739336465436577,0.8783804443979577,0.8917820614508386,0.23115577889447236,0.23376093327349515,16.915934755332497,16.90909663072734,6.830508474576271,6.9480553426039116,False,12
S7_Keltner,daily,Range,-0.47490526519547055,-0.3182579630467319,-0.04030887256968147,-0.028794100917619386,0.08585379834621235,0.09101575170967073,-0.4216800713088847,-0.3752368813236213,-0.10420843476246547,-0.011596603710717177,0.4887640449438202,0.48829476628120466,0.7599578127566995,0.861097024512085,0.7945013497001858,0.8798192450549776,0.09736180904522614,0.09536736290811296,9.49748743718593,9.386167167790434,5.166666666666667,5.122373676840722,False,14
