strategy,category,sharpe_median,sharpe_mean,sharpe_std,sharpe_q25,sharpe_q75,annual_return_median,annual_return_mean,annual_return_std,annual_return_q25,annual_return_q75,annual_vol_median,annual_vol_mean,annual_vol_std,annual_vol_q25,annual_vol_q75,max_drawdown_median,max_drawdown_mean,max_drawdown_std,max_drawdown_q25,max_drawdown_q75,calmar_median,calmar_mean,calmar_std,calmar_q25,calmar_q75,win_rate_median,win_rate_mean,win_rate_std,win_rate_q25,win_rate_q75,profit_factor_median,profit_factor_mean,profit_factor_std,profit_factor_q25,profit_factor_q75,exposure_median,exposure_mean,exposure_std,exposure_q25,exposure_q75,turnover_median,turnover_mean,turnover_std,turnover_q25,turnover_q75,avg_trade_days_median,avg_trade_days_mean,avg_trade_days_std,avg_trade_days_q25,avg_trade_days_q75
S1_MA_Reversion,Contrarian,0.0404279471643133,0.0869018910588173,0.3895119362929924,-0.16284431146976852,0.3516556280252023,0.00344878749014932,0.0019324832682131217,0.028426933310986918,-0.006505397112954869,0.018038246691940638,0.05369889226454674,0.05420053934425012,0.025165667125577225,0.04256277054290588,0.06285569551041398,-0.12136477323789088,-0.12900563530274597,0.11767866872496499,-0.16123809177632448,-0.06650536639090449,0.01853980513701318,0.13326328900619777,0.27431992429811164,-0.07103064539370305,0.25329914353059496,0.48484848484848486,0.489002679336983,0.16150267842047938,0.4666666666666667,0.5714285714285714,1.0486155287483514,1.1905379890750936,0.6883928578652717,0.794088624502848,1.5332581689396731,0.020754716981132074,0.021914175287124714,0.010907729334046296,0.017587939698492462,0.026348808030112924,1.2663316582914574,1.3782945285877723,0.6257259729587372,1.2647427854454203,1.8971141781681307,7.5,7.375,2.4953080972096413,7.0,8.833333333333334
S2_Bollinger,Contrarian,-0.03400024680740546,-0.052215224479703067,0.36174758841162574,-0.209197644595235,0.26233354998998765,-0.00234499435854505,-0.005011557232919162,0.03346386898605182,-0.011840068298314953,0.015645716095566,0.07030464325612752,0.07805898992681194,0.023523273415187146,0.06010271754195733,0.08987185243361413,-0.19597644300874245,-0.23311119190298943,0.15981922580736063,-0.2515137491538752,-0.15096120433057303,-0.013949992312757087,0.024807818158215346,0.145124186305126,-0.06042121522350225,0.103640641745976,0.5147058823529411,0.5185229404665052,0.08967072036799344,0.47761194029850745,0.5319148936170213,0.9693584471995449,0.9815921659393856,0.313857507801865,0.7635441759773444,1.1707217597104376,0.0370138017565872,0.0383321471884695,0.017129119892504534,0.029522613065326633,0.04213836477987421,1.899497487437186,2.0582885744319874,0.710698751118799,1.8971141781681307,2.218867924528302,9.428571428571429,9.148809523809524,1.8699975785753176,7.833333333333333,10.0
S3_Donchian,Trend,0.04854661134616885,0.008723336037363501,0.2793897678575261,-0.19685851227711626,0.1706705837157647,0.008910970336033261,0.008760871735963545,0.07107844121466443,-0.0444301793753483,0.050477284581937606,0.2222612658096325,0.22877048684036308,0.055330377999677,0.1874510648893112,0.2507913372080395,-0.5268962638212711,-0.5930346040965859,0.2469514905171647,-0.7668492409115566,-0.42582062368674345,0.031018147704220463,0.043412527433589525,0.14930024624574031,-0.04542055687907748,0.06261192520410003,0.49514563106796117,0.49543005387753153,0.016894681376279166,0.4837837837837838,0.5106382978723404,1.0171584155698106,1.0122174344824026,0.11285712580162303,0.927837515026831,1.072496753490365,0.2766624843161857,0.2852590062068214,0.04966289581826726,0.2603513174404015,0.310929648241206,9.485570890840652,9.347389231825503,1.4388018823705975,8.37892095357591,10.117942283563362,15.59375,15.50616773062219,2.7466650273336124,14.766666666666667,17.09375
S4_Supertrend,Trend,0.11130068256341748,0.12951681652179725,0.3425894467366235,-0.009348583409528386,0.19906282681344414,0.010049920112379812,0.009944480826956304,0.033482655475604105,-0.0012855663773097643,0.0222861013789037,0.09476852783508961,0.0993383359388193,0.02658995024145126,0.08066703732670173,0.11195511354708924,-0.18592150355405976,-0.2464605415955792,0.14313089394757803,-0.31304209335509564,-0.15809773010241618,0.0418714003325538,0.11684711240978624,0.2188413382982939,-0.003961728780047857,0.09189996571165256,0.4805194805194805,0.4884146039613312,0.056009077504378176,0.46,0.5289855072463768,1.1078522599676655,1.100956823343972,0.2461191988837957,0.9909747010636315,1.1543372491738457,0.07672955974842767,0.07720958007987247,0.029500993490128313,0.05771643663739021,0.09667294413057125,3.161856963613551,2.997449137721843,0.776277381308667,2.532663316582915,3.64070351758794,13.833333333333334,13.228384687208216,4.750055862538103,11.125,14.4
S5_Pivot,Range,-0.38574941811735003,-0.3657420314705335,0.28735049303347543,-0.5138028743238378,-0.1409256607026439,-0.05339498141328471,-0.05357035526111628,0.04115341286092435,-0.08110833901145599,-0.021139711355582246,0.14306283620418425,0.1446226150999638,0.023065146422518622,0.12425221312067683,0.158811622122615,-0.5091143327085051,-0.5331933301842878,0.1962663904362808,-0.5941280471160527,-0.39166669748787214,-0.1063814516395439,-0.08769541040891347,0.05871506806461158,-0.1331936544325815,-0.06362629794206598,0.5081967213114754,0.5137811571045008,0.0262208315625214,0.49379652605459057,0.5279503105590062,0.8741943161576854,0.8814305843786026,0.0903872966506763,0.8212358576344279,0.9550338340285341,0.2697616060225847,0.2671144655080272,0.02874918268768735,0.2452948557089084,0.28535353535353536,48.534504391468005,48.52974155869959,4.885793663581804,45.0564617314931,52.39447236180905,3.4173228346456694,3.383095612233426,0.25404917875749156,3.2583333333333333,3.5255474452554743
S6_VWAP,Range,-0.5137275169978351,-0.45180166750466333,0.28468246275852305,-0.5719341485558624,-0.33135703571083114,-0.06293670260571452,-0.05780768157069126,0.03517089865708023,-0.07309687846278301,-0.05127295319836649,0.1271539182101557,0.13086013188807227,0.025342134514683184,0.12021052566841216,0.13930542181497954,-0.5537760729611764,-0.5580886181461232,0.15175750933186472,-0.6048767867818603,-0.48312009447456805,-0.11816587218832572,-0.0970894475920489,0.052644424342027325,-0.12886911896659328,-0.09239828251445754,0.49415204678362573,0.4935508852185857,0.01965144529465876,0.48220064724919093,0.5073746312684366,0.8102978363178727,0.8348687366451207,0.10142537812254022,0.7876223232228402,0.8811555483664597,0.2095357590966123,0.20340709605715257,0.02091860972172772,0.18820577164366373,0.2164366373902133,14.581132075471698,14.907103746793345,1.5407684675112372,13.912170639899625,15.4930991217064,6.96078431372549,6.9504037003453805,0.6436125863360824,6.534883720930233,7.125
