strategy,tf,approach,ticker,year,gross_sharpe,gross_ann_ret_pct,gross_max_dd_pct,trades_per_year,exposure_pct,net_min_sharpe,net_min_ann_ret_pct,net_min_max_dd_pct,net_max_sharpe,net_max_ann_ret_pct,net_max_max_dd_pct
S2_Bollinger,hourly,C,NVTK,2024,-0.5994155184462812,-3.334198,-7.264929000000002,34.0,5.823554976097349,-4.436134480542229,-27.134197999999998,-26.986886999999992,-5.225685043079308,-33.934197999999995,-33.686887
S2_Bollinger,hourly,C,NVTK,2025,1.8475995491099007,14.698996999999997,-3.9615450000000005,36.0,5.742644452321872,-1.2868493345682122,-10.501002999999999,-15.687244000000009,-2.106616514897918,-17.701003,-21.623050000000006
S2_Bollinger,hourly,C,OGKB,2025,1.576805631741449,17.869256,-4.788928000000004,31.0,4.6371681415929205,-0.3377977958676948,-3.8307439999999997,-14.740609,-0.8751099016418069,-10.030743999999995,-18.167709000000002
S2_Bollinger,hourly,C,PHOR,2022,0.6580210337337212,3.687978,-3.5227159999999995,14.0,4.180682364247958,-1.05097544726584,-6.1120220000000005,-6.974600000000004,-1.4904646983569159,-8.912021999999999,-9.578895
S2_Bollinger,hourly,C,PHOR,2023,2.4056482976251834,16.190056999999992,-2.9986480000000006,88.0,14.741907261592303,-5.21361305139108,-40.929942999999994,-39.989511999999976,-6.714850686458495,-57.249943,-56.20951199999995
S2_Bollinger,hourly,C,PHOR,2024,-0.15068864121313996,-0.35401999999999983,-1.6215680000000003,33.0,4.650152107779226,-6.11515829229923,-23.03402,-23.034020000000012,-6.691033968602347,-29.514019999999995,-29.514020000000013
S2_Bollinger,hourly,C,PHOR,2025,-0.6638873822393597,-1.9778620000000005,-3.463889,31.0,3.698485382176823,-5.902601753208062,-23.257862000000003,-23.257862000000014,-6.564337068571017,-29.337861999999998,-29.33786200000001
S2_Bollinger,hourly,C,RTKM,2022,1.5034776585348923,8.313763999999999,-3.074778,27.0,9.899086977414704,-1.3742968441403098,-8.066236000000002,-9.995678000000005,-2.0866704492590733,-12.746236,-13.723370999999995
S2_Bollinger,hourly,C,RTKM,2023,2.6678530267786513,16.745421999999998,-2.5864390000000013,32.0,10.761154855643044,-0.8353113097323057,-5.654578000000001,-7.4507249999999985,-1.699498748022699,-12.054577999999996,-13.550724999999995
S2_Bollinger,hourly,C,RTKM,2024,-0.1790599802183561,-0.6432900000000006,-3.4555089999999997,12.0,4.476314645806171,-2.3087306929108875,-9.04329,-9.513887000000008,-2.7712946931618454,-11.443289999999998,-11.797895000000002
S2_Bollinger,hourly,C,RTKM,2025,-0.3133826459364913,-1.9737729999999996,-7.2798169999999995,24.0,3.9201960098004895,-2.761330204737298,-18.773773,-20.90361,-3.326480318412788,-23.573773,-25.40361
S2_Bollinger,hourly,C,SBER,2022,2.11292771652577,15.303033,-3.3578630000000005,45.0,9.226333493512733,-2.0355797724379983,-16.196967,-16.359332000000016,-3.006745040419571,-25.196967000000004,-25.196967000000008
S2_Bollinger,hourly,C,SBER,2023,-0.4576588662376287,-2.379369,-5.382792999999999,57.0,9.711286089238845,-6.48658975192867,-41.859368999999994,-42.051490999999984,-7.479648463929429,-53.139369,-53.23149099999998
S2_Bollinger,hourly,C,SBER,2024,0.293696938146322,1.063296,-2.245362,41.0,6.779661016949152,-5.941881523565754,-27.636704,-27.636704000000012,-6.817758481752515,-35.836704,-35.836704000000005
S2_Bollinger,hourly,C,SBER,2025,0.9311523694072523,5.521748000000002,-4.19669,61.0,9.730486524326217,-5.325252214212592,-37.178252,-38.720539,-6.490529278979965,-49.378252,-50.420539
S2_Bollinger,hourly,C,VTBR,2022,-0.5162161334962816,-3.4001240000000004,-5.703321000000001,37.0,8.45747236905334,-4.0973408502454385,-29.300124,-29.30012400000002,-4.880625800037548,-36.700124,-36.70012400000001
S2_Bollinger,hourly,C,VTBR,2023,1.5267202260621586,7.724418,-3.6931650000000005,39.0,7.436570428696412,-2.201295507908979,-11.875581999999998,-15.553099000000014,-3.092606489112847,-17.475581999999996,-20.013099
S2_Bollinger,hourly,C,VTBR,2024,1.2009176213012986,4.877102999999998,-2.076963,27.0,6.004415011037527,-2.9309379182238557,-14.022896999999999,-14.02289700000001,-3.7345683990079515,-19.422897,-19.422897
S2_Bollinger,hourly,C,VTBR,2025,1.304821052583847,28.506915,-2.6868569999999927,25.0,3.918824352694192,0.5005219674820592,11.006915000000001,-11.267500000000002,0.2720598971960892,6.006915000000002,-14.1675
S2_Bollinger,hourly,D,AFLT,2022,0.9257808790702254,2.880078,-1.26479,3.0,1.0091302258529553,0.2420020349464685,0.7910491000000006,-1.8426223000000002,0.057909597591636726,0.19418370000000063,-2.0867061
S2_Bollinger,hourly,D,AFLT,2023,0.7504791089758959,1.5077360000000002,-1.089909,3.0,1.399825021872266,-0.3542436089323427,-0.8002886,-1.1051361000000002,-0.6103174941269777,-1.4597241999999995,-1.5415101999999998
S2_Bollinger,hourly,D,AFLT,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_Bollinger,hourly,D,AFLT,2025,0.9990792720470844,1.872677,-0.744587,1.0,0.3150157507875394,0.5289600601898633,1.1015716999999998,-1.1130750500000002,0.40750637451384414,0.8812559,-1.21835735
S2_Bollinger,hourly,D,ALRS,2022,1.0921018080735876,2.641392,-0.858482,2.0,0.2402691013935608,0.5950184182845392,1.2963399,-0.8589681499999999,0.4253694564091812,0.9120393000000007,-0.8591070499999999
S2_Bollinger,hourly,D,ALRS,2023,1.1553029009119953,3.107263,-0.128492,2.0,0.13123359580052493,0.6371496503219869,1.7284583,-0.46938149999999995,0.4850649638605528,1.3345140999999998,-0.7105265
S2_Bollinger,hourly,D,ALRS,2024,0.11470137871475183,0.27201099999999995,-1.6993260000000003,4.0,0.9126466753585397,-0.9878779113114418,-2.5678638000000005,-2.92337705,-1.2382458178331857,-3.3792565999999997,-3.4329333499999994
S2_Bollinger,hourly,D,ALRS,2025,1.1674274113233698,2.685161,-0.292485,2.0,0.17500875043752187,0.3774041500423786,0.9339101000000001,-0.70360815,0.16822252076626915,0.4335527000000007,-0.9967969999999996
S2_Bollinger,hourly,D,HYDR,2022,0.5930782613925313,2.809204,-3.1866619999999983,49.0,17.299375300336376,-3.21392477129604,-16.748969950000003,-17.091692300000002,-4.045536061645965,-22.337019649999995,-22.56880609999999
S2_Bollinger,hourly,D,HYDR,2023,0.6877496708089286,2.5287460000000004,-2.258655,16.0,2.7559055118110236,-2.3668537233471603,-9.9770935,-10.152931750000002,-2.975140095806271,-13.550190499999998,-13.617062249999998
S2_Bollinger,hourly,D,HYDR,2024,-1.6453865656178808,-8.361919,-8.983924000000002,17.0,3.737505432420687,-3.619388082076146,-19.60096115,-20.117244550000002,-4.055295489400904,-22.81211605,-23.328247849999993
S2_Bollinger,hourly,D,HYDR,2025,0.7003926082587562,5.781407000000001,-4.521715,29.0,5.005250262513126,-1.6844119681653702,-14.502833199999998,-16.959031049999997,-2.2945690831890646,-20.298330399999998,-21.78226535
S2_Bollinger,hourly,D,IRAO,2022,1.2420172030474907,11.897335,-6.578568999999999,24.0,7.2561268620855355,-0.7304120230290128,-7.0618549,-10.266097449999995,-1.2695207779934716,-12.478766299999997,-14.352552150000001
S2_Bollinger,hourly,D,IRAO,2023,-0.32889515155246246,-1.5502360000000004,-5.25464,19.0,5.511811023622047,-2.887368384064951,-14.5782769,-16.777084050000003,-3.4594550581297145,-18.300574299999997,-20.302848350000012
S2_Bollinger,hourly,D,IRAO,2024,-0.7032197793868828,-2.962606,-5.993543,19.0,3.867883528900478,-3.422929925193805,-16.2277992,-16.41965565,-3.9730895848712,-20.0178544,-20.127451549999993
S2_Bollinger,hourly,D,IRAO,2025,0.36504977305021497,1.3304600000000004,-3.9882009999999997,19.0,4.191616766467066,-3.061537880340481,-12.967487300000002,-14.41484104999999,-3.72104389410119,-17.052615099999997,-18.276999349999993
S2_Bollinger,hourly,D,LKOH,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_Bollinger,hourly,D,LKOH,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_Bollinger,hourly,D,LKOH,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_Bollinger,hourly,D,LKOH,2025,-0.6745649139752016,-1.0303799999999999,-1.424228,3.0,0.840042002100105,-1.8941391318961678,-3.0938323,-3.1599056499999993,-2.1275441473532837,-3.6833901000000004,-3.6833900999999996
S2_Bollinger,hourly,D,LSRG,2022,0.7330027177276844,5.614595,-3.639931,38.0,5.981669078630005,-2.6274325235109446,-21.118155100000003,-21.768567700000002,-3.4381258272336335,-28.756083699999994,-29.336025900000017
