sharpe,ann_ret_pct,ann_vol_pct,max_dd_pct,exposure_pct,n_trades,win_rate_pct,year,approach,strategy,timeframe,ticker
-1.2844,-6.03,4.69,-7.91,2.14,15,13.3,2023,B,S4_Supertrend,hourly,AFLT
1.4806,12.2,8.24,-5.66,7.13,20,30.0,2024,B,S4_Supertrend,hourly,AFLT
1.7465,13.53,7.75,-4.84,9.73,28,53.6,2025,B,S4_Supertrend,hourly,AFLT
2.065,36.98,17.91,-9.3,17.4,17,52.9,2022,C,S4_Supertrend,hourly,AFLT
-0.4594,-2.97,6.47,-7.57,7.0,10,30.0,2023,C,S4_Supertrend,hourly,AFLT
1.1128,9.77,8.78,-7.19,9.6,15,46.7,2024,C,S4_Supertrend,hourly,AFLT
1.7872,19.1,10.68,-6.4,8.54,23,56.5,2025,C,S4_Supertrend,hourly,AFLT
2.0013,74.64,37.29,-22.5,25.66,23,43.5,2022,D,S4_Supertrend,hourly,AFLT
-0.7258,-13.54,18.66,-25.01,11.2,15,33.3,2023,D,S4_Supertrend,hourly,AFLT
0.9409,25.91,27.54,-19.28,13.04,18,33.3,2024,D,S4_Supertrend,hourly,AFLT
1.0279,33.99,33.07,-16.74,17.54,29,48.3,2025,D,S4_Supertrend,hourly,AFLT
0.2602,1.09,4.18,-2.7,14.0,7,57.1,2020,A,S1_MeanRev,daily,ALRS
1.2918,9.98,7.72,-5.88,19.61,11,63.6,2021,A,S1_MeanRev,daily,ALRS
0.7735,11.81,15.26,-16.51,26.92,11,45.5,2022,A,S1_MeanRev,daily,ALRS
-0.728,-7.37,10.13,-15.36,25.59,11,45.5,2023,A,S1_MeanRev,daily,ALRS
-1.5409,-10.02,6.5,-12.27,7.81,6,16.7,2024,A,S1_MeanRev,daily,ALRS
-0.6956,-6.44,9.26,-14.49,7.55,7,28.6,2025,A,S1_MeanRev,daily,ALRS
2.9976,22.71,7.58,-2.28,12.39,9,88.9,2022,B,S1_MeanRev,daily,ALRS
-1.0225,-7.9,7.73,-10.94,12.6,9,33.3,2023,B,S1_MeanRev,daily,ALRS
-0.9174,-4.41,4.81,-6.39,4.69,6,33.3,2024,B,S1_MeanRev,daily,ALRS
-0.7479,-4.52,6.05,-8.94,4.4,6,50.0,2025,B,S1_MeanRev,daily,ALRS
0.8786,10.88,12.38,-9.85,14.96,17,35.3,2022,C,S1_MeanRev,daily,ALRS
1.8923,5.0,2.64,-0.23,2.36,5,80.0,2023,C,S1_MeanRev,daily,ALRS
-1.818,-8.7,4.79,-10.75,4.3,7,28.6,2024,C,S1_MeanRev,daily,ALRS
0.7735,35.42,45.79,-49.54,26.92,11,45.5,2022,D,S1_MeanRev,daily,ALRS
-0.7018,-7.16,10.21,-15.13,25.59,11,36.4,2023,D,S1_MeanRev,daily,ALRS
-1.638,-10.09,6.16,-12.08,7.81,6,16.7,2024,D,S1_MeanRev,daily,ALRS
-0.4306,-4.54,10.55,-14.6,7.55,7,28.6,2025,D,S1_MeanRev,daily,ALRS
0.3297,2.25,6.81,-2.9,14.8,7,57.1,2020,A,S2_Bollinger,daily,ALRS
1.4915,15.9,10.66,-8.6,21.18,11,63.6,2021,A,S2_Bollinger,daily,ALRS
0.4718,6.34,13.44,-15.67,27.35,11,45.5,2022,A,S2_Bollinger,daily,ALRS
0.4498,5.09,11.32,-13.05,26.77,11,45.5,2023,A,S2_Bollinger,daily,ALRS
-2.2366,-8.34,3.73,-9.18,8.59,7,14.3,2024,A,S2_Bollinger,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,2025,A,S2_Bollinger,daily,ALRS
2.9976,22.71,7.58,-2.28,12.39,9,88.9,2022,B,S2_Bollinger,daily,ALRS
0.9037,9.98,11.05,-8.74,20.47,9,44.4,2023,B,S2_Bollinger,daily,ALRS
-1.9323,-6.63,3.43,-7.44,7.81,7,14.3,2024,B,S2_Bollinger,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,2025,B,S2_Bollinger,daily,ALRS
0.2054,1.97,9.58,-6.11,17.09,13,69.2,2022,C,S2_Bollinger,daily,ALRS
1.7829,9.86,5.53,-0.23,2.76,6,83.3,2023,C,S2_Bollinger,daily,ALRS
-1.7569,-6.24,3.55,-7.64,6.64,6,16.7,2024,C,S2_Bollinger,daily,ALRS
0.4718,19.03,40.32,-47.0,27.35,11,45.5,2022,D,S2_Bollinger,daily,ALRS
0.4494,15.26,33.95,-39.16,26.77,11,45.5,2023,D,S2_Bollinger,daily,ALRS
-2.2903,-8.42,3.68,-9.17,8.59,7,14.3,2024,D,S2_Bollinger,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,2025,D,S2_Bollinger,daily,ALRS
1.5293,32.78,21.44,-14.65,44.8,8,50.0,2020,A,S3_Donchian,daily,ALRS
0.1792,2.4,13.39,-14.81,29.8,5,40.0,2021,A,S3_Donchian,daily,ALRS
0.2681,6.96,25.96,-12.99,46.58,8,62.5,2022,A,S3_Donchian,daily,ALRS
1.0995,15.52,14.11,-8.12,63.39,8,50.0,2023,A,S3_Donchian,daily,ALRS
1.5011,25.13,16.74,-13.27,53.91,8,87.5,2024,A,S3_Donchian,daily,ALRS
0.1759,2.13,12.08,-11.25,22.64,8,50.0,2025,A,S3_Donchian,daily,ALRS
-0.0105,-0.13,11.96,-9.5,13.68,12,50.0,2022,B,S3_Donchian,daily,ALRS
0.8082,10.96,13.56,-8.54,31.5,14,42.9,2023,B,S3_Donchian,daily,ALRS
1.3273,20.14,15.17,-8.82,36.33,11,72.7,2024,B,S3_Donchian,daily,ALRS
0.2852,1.76,6.18,-6.85,3.46,7,57.1,2025,B,S3_Donchian,daily,ALRS
1.7137,17.67,10.31,-3.36,15.81,16,50.0,2022,C,S3_Donchian,daily,ALRS
1.4428,11.95,8.28,-5.53,20.47,28,60.7,2023,C,S3_Donchian,daily,ALRS
1.3216,5.06,3.83,-2.73,5.08,8,62.5,2024,C,S3_Donchian,daily,ALRS
0.4287,5.11,11.92,-8.86,17.3,13,38.5,2025,C,S3_Donchian,daily,ALRS
0.4676,20.12,43.03,-26.98,46.58,8,62.5,2022,D,S3_Donchian,daily,ALRS
1.1792,46.01,39.02,-21.64,63.39,8,50.0,2023,D,S3_Donchian,daily,ALRS
1.9238,85.96,44.69,-28.17,53.91,8,87.5,2024,D,S3_Donchian,daily,ALRS
0.0399,1.09,27.2,-31.21,22.64,8,50.0,2025,D,S3_Donchian,daily,ALRS
1.4491,25.68,17.72,-17.69,40.4,4,50.0,2020,A,S4_Supertrend,daily,ALRS
-0.7715,-7.1,9.2,-13.67,23.53,5,20.0,2021,A,S4_Supertrend,daily,ALRS
1.4182,29.87,21.06,-7.13,18.38,4,75.0,2022,A,S4_Supertrend,daily,ALRS
0.2333,1.85,7.92,-6.69,20.08,6,16.7,2023,A,S4_Supertrend,daily,ALRS
2.4115,46.46,19.27,-10.51,45.7,6,66.7,2024,A,S4_Supertrend,daily,ALRS
-0.0008,-0.01,8.03,-6.9,6.92,1,0.0,2025,A,S4_Supertrend,daily,ALRS
1.8052,37.27,20.65,-4.09,9.4,4,75.0,2022,B,S4_Supertrend,daily,ALRS
1.5254,9.0,5.9,-2.05,11.42,6,16.7,2023,B,S4_Supertrend,daily,ALRS
1.4944,9.01,6.03,-3.18,8.98,5,80.0,2024,B,S4_Supertrend,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,2025,B,S4_Supertrend,daily,ALRS
1.6862,32.83,19.47,-2.3,8.97,7,71.4,2022,C,S4_Supertrend,daily,ALRS
0.8553,5.33,6.24,-4.14,7.87,5,80.0,2023,C,S4_Supertrend,daily,ALRS
2.9699,39.6,13.33,-5.71,23.44,23,69.6,2024,C,S4_Supertrend,daily,ALRS
0.6625,2.33,3.51,-0.31,1.57,3,66.7,2025,C,S4_Supertrend,daily,ALRS
1.5256,33.31,21.84,-6.11,18.38,4,75.0,2022,D,S4_Supertrend,daily,ALRS
0.1428,1.12,7.84,-6.59,20.08,6,16.7,2023,D,S4_Supertrend,daily,ALRS
2.9338,52.26,17.81,-7.0,45.7,6,66.7,2024,D,S4_Supertrend,daily,ALRS
-0.0038,-0.09,24.09,-20.7,6.92,1,0.0,2025,D,S4_Supertrend,daily,ALRS
-0.4602,-1.58,3.43,-3.79,1.24,5,40.0,2020,A,S1_MeanRev,hourly,ALRS
0.8983,5.25,5.84,-4.83,6.54,31,45.2,2021,A,S1_MeanRev,hourly,ALRS
1.3081,3.44,2.63,-0.94,0.34,2,100.0,2022,A,S1_MeanRev,hourly,ALRS
1.1482,3.14,2.74,-0.13,0.13,2,100.0,2023,A,S1_MeanRev,hourly,ALRS
-0.0139,-0.04,2.66,-2.37,0.96,4,50.0,2024,A,S1_MeanRev,hourly,ALRS
1.0027,1.79,1.78,-0.26,0.18,2,100.0,2025,A,S1_MeanRev,hourly,ALRS
1.4435,3.35,2.32,0.0,0.14,2,100.0,2022,B,S1_MeanRev,hourly,ALRS
1.1482,3.14,2.74,-0.13,0.13,2,100.0,2023,B,S1_MeanRev,hourly,ALRS
0.6184,1.01,1.64,-1.23,0.52,4,50.0,2024,B,S1_MeanRev,hourly,ALRS
1.0027,1.79,1.78,-0.26,0.18,2,100.0,2025,B,S1_MeanRev,hourly,ALRS
1.3173,3.44,2.61,-0.92,0.34,2,100.0,2022,D,S1_MeanRev,hourly,ALRS
1.1853,3.07,2.59,-0.12,0.13,2,100.0,2023,D,S1_MeanRev,hourly,ALRS
0.101,0.29,2.88,-2.36,0.96,4,50.0,2024,D,S1_MeanRev,hourly,ALRS
1.0586,1.89,1.79,-0.25,0.18,2,100.0,2025,D,S1_MeanRev,hourly,ALRS
-0.6739,-2.29,3.39,-3.79,1.02,5,40.0,2020,A,S2_Bollinger,hourly,ALRS
-0.4546,-1.37,3.02,-2.47,1.96,11,36.4,2021,A,S2_Bollinger,hourly,ALRS
1.1339,2.93,2.58,-0.94,0.24,2,100.0,2022,A,S2_Bollinger,hourly,ALRS
1.1482,3.14,2.74,-0.13,0.13,2,100.0,2023,A,S2_Bollinger,hourly,ALRS
0.1282,0.3,2.35,-1.7,0.91,4,25.0,2024,A,S2_Bollinger,hourly,ALRS
1.0027,1.79,1.78,-0.26,0.18,2,100.0,2025,A,S2_Bollinger,hourly,ALRS
1.3081,3.44,2.63,-0.94,0.34,2,100.0,2022,B,S2_Bollinger,hourly,ALRS
0.7832,2.25,2.88,-0.89,0.17,2,50.0,2023,B,S2_Bollinger,hourly,ALRS
0.5196,0.64,1.22,-1.23,0.48,4,50.0,2024,B,S2_Bollinger,hourly,ALRS
0.922,1.64,1.77,-0.26,0.14,2,100.0,2025,B,S2_Bollinger,hourly,ALRS
1.1401,2.88,2.52,-0.86,0.24,2,100.0,2022,D,S2_Bollinger,hourly,ALRS
1.1507,3.08,2.68,-0.13,0.13,2,100.0,2023,D,S2_Bollinger,hourly,ALRS
0.1139,0.27,2.35,-1.7,0.91,4,25.0,2024,D,S2_Bollinger,hourly,ALRS
1.0402,2.13,2.05,-0.29,0.18,2,100.0,2025,D,S2_Bollinger,hourly,ALRS
-0.2728,-3.42,12.55,-17.98,17.16,45,31.1,2020,A,S3_Donchian,hourly,ALRS
2.0982,18.36,8.75,-7.09,19.13,42,45.2,2021,A,S3_Donchian,hourly,ALRS
1.4223,22.44,15.78,-9.24,13.55,54,37.0,2022,A,S3_Donchian,hourly,ALRS
-1.4896,-10.25,6.88,-10.33,8.18,48,29.2,2023,A,S3_Donchian,hourly,ALRS
-1.5632,-15.95,10.2,-16.8,8.69,35,17.1,2024,A,S3_Donchian,hourly,ALRS
1.5741,12.04,7.65,-6.44,9.59,40,50.0,2025,A,S3_Donchian,hourly,ALRS
1.3056,14.2,10.88,-4.27,7.35,61,37.7,2022,B,S3_Donchian,hourly,ALRS
0.0289,0.19,6.42,-6.28,6.69,48,37.5,2023,B,S3_Donchian,hourly,ALRS
0.4848,2.68,5.53,-6.26,4.3,38,34.2,2024,B,S3_Donchian,hourly,ALRS
0.1449,0.84,5.78,-5.06,4.31,47,31.9,2025,B,S3_Donchian,hourly,ALRS
1.831,27.93,15.25,-9.24,9.37,36,47.2,2022,C,S3_Donchian,hourly,ALRS
0.7296,3.04,4.16,-2.84,1.09,10,60.0,2023,C,S3_Donchian,hourly,ALRS
-1.3566,-13.38,9.86,-16.8,5.95,25,20.0,2024,C,S3_Donchian,hourly,ALRS
1.6257,11.11,6.83,-6.27,5.53,26,61.5,2025,C,S3_Donchian,hourly,ALRS
1.6141,19.29,11.95,-5.67,13.55,54,42.6,2022,D,S3_Donchian,hourly,ALRS
-1.4896,-30.74,20.64,-30.98,8.18,48,29.2,2023,D,S3_Donchian,hourly,ALRS
-1.5632,-47.85,30.61,-50.39,8.69,35,17.1,2024,D,S3_Donchian,hourly,ALRS
1.5741,36.13,22.95,-19.31,9.59,40,50.0,2025,D,S3_Donchian,hourly,ALRS
-0.6058,-8.02,13.23,-17.68,8.71,12,33.3,2020,A,S4_Supertrend,hourly,ALRS
1.3807,11.5,8.33,-6.81,10.02,14,50.0,2021,A,S4_Supertrend,hourly,ALRS
2.4642,44.14,17.91,-5.78,17.16,14,85.7,2022,A,S4_Supertrend,hourly,ALRS
-0.5014,-2.59,5.16,-6.16,12.16,13,53.8,2023,A,S4_Supertrend,hourly,ALRS
-0.4169,-2.64,6.34,-5.86,9.21,10,50.0,2024,A,S4_Supertrend,hourly,ALRS
0.9051,7.43,8.21,-9.19,19.95,25,60.0,2025,A,S4_Supertrend,hourly,ALRS
1.5525,29.84,19.22,-3.04,2.07,14,64.3,2022,B,S4_Supertrend,hourly,ALRS
-0.2753,-1.42,5.16,-5.26,4.94,13,38.5,2023,B,S4_Supertrend,hourly,ALRS
-0.4054,-1.7,4.18,-3.97,3.22,10,30.0,2024,B,S4_Supertrend,hourly,ALRS
1.1702,3.76,3.21,-2.55,3.5,25,44.0,2025,B,S4_Supertrend,hourly,ALRS
2.6039,46.47,17.85,-5.78,15.52,15,86.7,2022,C,S4_Supertrend,hourly,ALRS
-0.6086,-2.3,3.78,-4.16,6.91,8,62.5,2023,C,S4_Supertrend,hourly,ALRS
-0.2123,-1.01,4.78,-5.69,3.52,4,50.0,2024,C,S4_Supertrend,hourly,ALRS
0.3722,1.83,4.92,-4.09,6.06,10,60.0,2025,C,S4_Supertrend,hourly,ALRS
3.0166,35.61,11.8,-5.73,17.16,14,85.7,2022,D,S4_Supertrend,hourly,ALRS
-0.4353,-2.26,5.18,-5.79,12.16,13,53.8,2023,D,S4_Supertrend,hourly,ALRS
-0.2852,-1.73,6.08,-5.55,9.21,10,50.0,2024,D,S4_Supertrend,hourly,ALRS
0.8647,6.94,8.02,-9.47,19.95,25,60.0,2025,D,S4_Supertrend,hourly,ALRS
2.2932,18.55,8.09,-1.6,13.6,6,100.0,2020,A,S1_MeanRev,daily,RTKM
-0.811,-3.52,4.35,-5.1,8.63,5,20.0,2021,A,S1_MeanRev,daily,RTKM
0.6357,3.49,5.49,-2.64,3.42,3,66.7,2022,A,S1_MeanRev,daily,RTKM
0.7782,3.48,4.47,-1.47,14.96,4,50.0,2023,A,S1_MeanRev,daily,RTKM
1.0145,13.29,13.1,-5.97,18.75,6,66.7,2024,A,S1_MeanRev,daily,RTKM
0.428,2.78,6.49,-6.13,3.46,3,66.7,2025,A,S1_MeanRev,daily,RTKM
0.9077,5.1,5.62,-2.64,3.42,3,66.7,2022,B,S1_MeanRev,daily,RTKM
0.5863,2.7,4.6,-1.69,12.6,4,75.0,2023,B,S1_MeanRev,daily,RTKM
1.3557,13.77,10.16,-2.32,5.08,7,42.9,2024,B,S1_MeanRev,daily,RTKM
1.0409,5.87,5.64,-1.42,1.26,3,66.7,2025,B,S1_MeanRev,daily,RTKM
1.1407,4.32,3.78,-1.3,5.51,8,75.0,2023,C,S1_MeanRev,daily,RTKM
0.4223,2.47,5.84,-2.65,4.69,7,57.1,2024,C,S1_MeanRev,daily,RTKM
0.7135,4.84,6.79,-2.95,3.42,3,66.7,2022,D,S1_MeanRev,daily,RTKM
0.8589,4.75,5.53,-1.52,14.96,4,50.0,2023,D,S1_MeanRev,daily,RTKM
1.0941,13.34,12.19,-4.97,18.75,6,66.7,2024,D,S1_MeanRev,daily,RTKM
0.4102,2.63,6.4,-6.13,3.46,3,66.7,2025,D,S1_MeanRev,daily,RTKM
1.8519,16.26,8.78,-3.3,18.8,6,100.0,2020,A,S2_Bollinger,daily,RTKM
-0.3413,-0.89,2.6,-3.93,10.98,6,33.3,2021,A,S2_Bollinger,daily,RTKM
1.1967,6.4,5.35,-1.43,3.42,2,100.0,2022,A,S2_Bollinger,daily,RTKM
0.2613,0.8,3.07,-1.57,8.27,2,50.0,2023,A,S2_Bollinger,daily,RTKM
0.9595,12.97,13.52,-5.52,7.81,4,50.0,2024,A,S2_Bollinger,daily,RTKM
0.8654,5.05,5.84,-3.46,3.46,3,66.7,2025,A,S2_Bollinger,daily,RTKM
1.3074,6.95,5.32,-0.92,2.99,2,100.0,2022,B,S2_Bollinger,daily,RTKM
-0.638,-1.38,2.17,-1.8,3.54,2,50.0,2023,B,S2_Bollinger,daily,RTKM
1.4723,18.33,12.45,-2.32,3.12,4,75.0,2024,B,S2_Bollinger,daily,RTKM
1.0409,5.87,5.64,-1.42,1.26,3,66.7,2025,B,S2_Bollinger,daily,RTKM
1.2746,6.62,5.19,-1.52,3.42,2,100.0,2022,D,S2_Bollinger,daily,RTKM
0.2613,1.61,6.15,-3.13,8.27,2,50.0,2023,D,S2_Bollinger,daily,RTKM
1.0879,13.67,12.56,-3.7,7.81,4,50.0,2024,D,S2_Bollinger,daily,RTKM
0.8415,5.48,6.51,-3.97,3.46,3,66.7,2025,D,S2_Bollinger,daily,RTKM
0.2958,5.12,17.31,-8.52,16.4,4,50.0,2020,A,S3_Donchian,daily,RTKM
-0.3515,-3.05,8.67,-11.45,36.86,6,50.0,2021,A,S3_Donchian,daily,RTKM
1.2739,17.73,13.92,-4.88,12.39,3,66.7,2022,A,S3_Donchian,daily,RTKM
0.6664,8.07,12.11,-9.18,45.28,5,80.0,2023,A,S3_Donchian,daily,RTKM
1.0051,21.19,21.08,-18.92,46.09,9,66.7,2024,A,S3_Donchian,daily,RTKM
-0.4879,-8.82,18.09,-23.85,26.1,16,43.8,2025,A,S3_Donchian,daily,RTKM
0.8832,10.18,11.52,-4.88,2.14,4,75.0,2022,B,S3_Donchian,daily,RTKM
0.5328,3.54,6.65,-4.1,13.39,7,71.4,2023,B,S3_Donchian,daily,RTKM
1.4207,27.02,19.02,-13.65,26.17,12,58.3,2024,B,S3_Donchian,daily,RTKM
-0.516,-8.27,16.03,-20.33,20.13,16,37.5,2025,B,S3_Donchian,daily,RTKM
1.1815,15.46,13.08,-4.88,8.12,4,75.0,2022,C,S3_Donchian,daily,RTKM
0.5307,3.57,6.72,-3.45,20.47,20,45.0,2023,C,S3_Donchian,daily,RTKM
1.4478,19.06,13.17,-12.0,19.14,18,61.1,2024,C,S3_Donchian,daily,RTKM
0.4394,5.05,11.49,-7.6,9.75,18,66.7,2025,C,S3_Donchian,daily,RTKM
1.3078,14.64,11.2,-3.54,12.39,3,66.7,2022,D,S3_Donchian,daily,RTKM
0.9712,11.83,12.18,-8.01,45.28,5,80.0,2023,D,S3_Donchian,daily,RTKM
1.1974,19.34,16.15,-12.74,46.09,9,77.8,2024,D,S3_Donchian,daily,RTKM
0.3739,5.32,14.22,-8.83,26.1,16,43.8,2025,D,S3_Donchian,daily,RTKM
1.6856,29.03,17.22,-8.24,39.6,5,60.0,2020,A,S4_Supertrend,daily,RTKM
-0.4486,-1.73,3.86,-4.66,16.08,5,60.0,2021,A,S4_Supertrend,daily,RTKM
0.0,0.0,0.0,0.0,0.0,0,0.0,2022,A,S4_Supertrend,daily,RTKM
0.6663,4.01,6.02,-3.37,10.24,3,66.7,2023,A,S4_Supertrend,daily,RTKM
1.1783,13.25,11.25,-8.24,23.83,8,62.5,2024,A,S4_Supertrend,daily,RTKM
1.0777,10.89,10.11,-5.13,37.11,9,88.9,2025,A,S4_Supertrend,daily,RTKM
0.0,0.0,0.0,0.0,0.0,0,0.0,2022,B,S4_Supertrend,daily,RTKM
1.1641,5.47,4.7,-2.45,4.33,3,66.7,2023,B,S4_Supertrend,daily,RTKM
1.2375,11.15,9.01,-6.34,13.67,7,57.1,2024,B,S4_Supertrend,daily,RTKM
1.2643,6.05,4.78,-1.69,5.66,11,63.6,2025,B,S4_Supertrend,daily,RTKM
-0.3445,-2.62,7.59,-10.64,11.72,13,38.5,2024,C,S4_Supertrend,daily,RTKM
1.1058,7.35,6.65,-5.71,20.44,22,68.2,2025,C,S4_Supertrend,daily,RTKM
0.0,0.0,0.0,0.0,0.0,0,0.0,2022,D,S4_Supertrend,daily,RTKM
0.776,5.5,7.09,-3.54,10.24,3,66.7,2023,D,S4_Supertrend,daily,RTKM
1.3636,41.7,30.58,-20.99,23.83,8,62.5,2024,D,S4_Supertrend,daily,RTKM
1.1395,11.31,9.93,-4.68,37.11,9,88.9,2025,D,S4_Supertrend,daily,RTKM
0.9673,12.45,12.88,-8.43,20.18,67,62.7,2020,A,S1_MeanRev,hourly,RTKM
2.2649,19.3,8.52,-2.96,17.52,78,71.8,2021,A,S1_MeanRev,hourly,RTKM
1.9571,17.92,9.16,-5.24,12.06,62,71.0,2022,A,S1_MeanRev,hourly,RTKM
0.4108,2.87,6.99,-10.98,13.6,74,66.2,2023,A,S1_MeanRev,hourly,RTKM
0.0283,0.28,9.84,-6.63,10.39,38,60.5,2024,A,S1_MeanRev,hourly,RTKM
-1.5727,-13.48,8.57,-21.49,5.46,36,44.4,2025,A,S1_MeanRev,hourly,RTKM
1.9227,12.46,6.48,-2.27,5.72,62,54.8,2022,B,S1_MeanRev,hourly,RTKM
0.9027,5.38,5.96,-7.93,11.59,74,73.0,2023,B,S1_MeanRev,hourly,RTKM
0.0639,0.41,6.46,-5.04,4.65,35,54.3,2024,B,S1_MeanRev,hourly,RTKM
0.3405,1.98,5.81,-3.52,2.03,36,47.2,2025,B,S1_MeanRev,hourly,RTKM
2.7828,11.56,4.15,-1.8,4.57,28,82.1,2022,C,S1_MeanRev,hourly,RTKM
1.1714,6.89,5.89,-4.47,11.59,61,68.9,2023,C,S1_MeanRev,hourly,RTKM
0.7438,2.42,3.26,-3.07,3.56,12,66.7,2024,C,S1_MeanRev,hourly,RTKM
-0.2955,-1.65,5.57,-7.34,3.82,24,50.0,2025,C,S1_MeanRev,hourly,RTKM
2.0086,44.13,21.97,-13.12,12.06,62,71.0,2022,D,S1_MeanRev,hourly,RTKM
0.5073,3.58,7.07,-10.65,13.6,74,64.9,2023,D,S1_MeanRev,hourly,RTKM
0.0878,2.06,23.5,-14.79,10.39,38,60.5,2024,D,S1_MeanRev,hourly,RTKM
-1.496,-11.58,7.74,-19.4,5.46,36,44.4,2025,D,S1_MeanRev,hourly,RTKM
0.8657,12.84,14.83,-10.08,22.49,61,60.7,2020,A,S2_Bollinger,hourly,RTKM
1.6258,13.54,8.33,-3.31,28.02,80,65.0,2021,A,S2_Bollinger,hourly,RTKM
0.6065,7.06,11.65,-10.51,20.9,58,53.4,2022,A,S2_Bollinger,hourly,RTKM
2.2777,15.05,6.61,-3.28,11.37,38,68.4,2023,A,S2_Bollinger,hourly,RTKM
-0.5702,-5.77,10.13,-8.98,12.6,38,47.4,2024,A,S2_Bollinger,hourly,RTKM
-1.5585,-13.4,8.6,-21.39,5.57,36,44.4,2025,A,S2_Bollinger,hourly,RTKM
1.5839,8.21,5.18,-2.33,7.35,71,46.5,2022,B,S2_Bollinger,hourly,RTKM
1.4297,5.32,3.72,-2.91,3.28,37,48.6,2023,B,S2_Bollinger,hourly,RTKM
-0.2301,-1.37,5.95,-4.08,3.61,35,48.6,2024,B,S2_Bollinger,hourly,RTKM
0.3405,1.98,5.81,-3.52,2.03,36,47.2,2025,B,S2_Bollinger,hourly,RTKM
1.5696,9.06,5.77,-3.07,9.9,27,63.0,2022,C,S2_Bollinger,hourly,RTKM
2.6573,16.61,6.25,-2.59,10.76,32,75.0,2023,C,S2_Bollinger,hourly,RTKM
-0.1778,-0.63,3.57,-3.46,4.48,12,50.0,2024,C,S2_Bollinger,hourly,RTKM
-0.2792,-1.57,5.61,-7.28,3.92,24,50.0,2025,C,S2_Bollinger,hourly,RTKM
0.9659,12.96,13.42,-11.15,20.9,58,51.7,2022,D,S2_Bollinger,hourly,RTKM
2.3216,45.13,19.44,-9.52,11.37,38,68.4,2023,D,S2_Bollinger,hourly,RTKM
-0.595,-14.49,24.35,-21.46,12.6,38,47.4,2024,D,S2_Bollinger,hourly,RTKM
-1.4883,-11.53,7.74,-19.32,5.57,36,44.4,2025,D,S2_Bollinger,hourly,RTKM
0.4416,3.95,8.94,-5.95,13.02,25,56.0,2020,A,S3_Donchian,hourly,RTKM
-0.0187,-0.13,7.11,-8.8,12.46,25,52.0,2021,A,S3_Donchian,hourly,RTKM
1.662,19.8,11.92,-3.76,10.04,19,52.6,2022,A,S3_Donchian,hourly,RTKM
-0.7403,-5.62,7.59,-13.72,15.75,34,26.5,2023,A,S3_Donchian,hourly,RTKM
2.938,41.76,14.21,-3.75,25.6,34,61.8,2024,A,S3_Donchian,hourly,RTKM
0.8824,10.23,11.6,-8.07,15.09,37,56.8,2025,A,S3_Donchian,hourly,RTKM
2.2096,20.58,9.31,-3.73,5.77,22,54.5,2022,B,S3_Donchian,hourly,RTKM
0.4171,1.29,3.1,-3.54,1.97,44,43.2,2023,B,S3_Donchian,hourly,RTKM
3.1082,42.04,13.53,-4.44,16.91,40,60.0,2024,B,S3_Donchian,hourly,RTKM
1.1759,11.44,9.73,-6.19,5.85,39,38.5,2025,B,S3_Donchian,hourly,RTKM
1.6244,18.97,11.68,-3.26,6.1,13,46.2,2022,C,S3_Donchian,hourly,RTKM
-0.3315,-1.74,5.25,-6.79,4.29,12,41.7,2023,C,S3_Donchian,hourly,RTKM
3.1017,37.14,11.97,-3.75,12.86,25,72.0,2024,C,S3_Donchian,hourly,RTKM
1.3692,11.73,8.57,-5.91,3.08,9,44.4,2025,C,S3_Donchian,hourly,RTKM
1.6987,56.42,33.21,-10.27,10.04,19,52.6,2022,D,S3_Donchian,hourly,RTKM
-0.5888,-4.51,7.66,-12.71,15.75,34,26.5,2023,D,S3_Donchian,hourly,RTKM
2.9441,42.21,14.34,-3.76,25.6,34,61.8,2024,D,S3_Donchian,hourly,RTKM
0.843,27.99,33.2,-23.84,15.09,37,56.8,2025,D,S3_Donchian,hourly,RTKM
-0.894,-3.55,3.97,-6.55,6.27,13,38.5,2020,A,S4_Supertrend,hourly,RTKM
-1.0641,-4.81,4.52,-5.83,8.5,17,41.2,2021,A,S4_Supertrend,hourly,RTKM
0.9917,20.08,20.25,-10.48,5.05,24,37.5,2022,A,S4_Supertrend,hourly,RTKM
1.4189,8.52,6.0,-5.35,12.55,15,53.3,2023,A,S4_Supertrend,hourly,RTKM
1.7742,22.36,12.6,-9.24,16.34,15,33.3,2024,A,S4_Supertrend,hourly,RTKM
0.3867,5.31,13.73,-9.57,12.53,23,43.5,2025,A,S4_Supertrend,hourly,RTKM
1.4072,27.62,19.62,-3.54,2.16,24,50.0,2022,B,S4_Supertrend,hourly,RTKM
1.3443,7.01,5.21,-4.53,6.08,17,17.6,2023,B,S4_Supertrend,hourly,RTKM
0.0658,0.5,7.53,-6.17,4.87,15,20.0,2024,B,S4_Supertrend,hourly,RTKM
1.0687,7.4,6.92,-5.7,3.33,23,47.8,2025,B,S4_Supertrend,hourly,RTKM
1.2933,25.91,20.04,-5.77,3.41,16,50.0,2022,C,S4_Supertrend,hourly,RTKM
1.7148,10.1,5.89,-3.72,11.72,13,61.5,2023,C,S4_Supertrend,hourly,RTKM
